"typeResult","idGame","slugTeam","idTeam","pctEFGOpponent","pctTOVOpponent","pctOREBOpponent","teamName","cityTeam","minExact","rateFTA","rateFTAOpponent"
"team",22200002,"LAL",1610612747,0.535,0.155,0.281,"Lakers","Los Angeles",240,0.266,0.232
"team",22200002,"GSW",1610612744,0.479,0.186,0.246,"Warriors","Golden State",240,0.232,0.266
"team",22200001,"PHI",1610612755,0.634,0.111,0.256,"76ers","Philadelphia",240,0.35,0.341
"team",22200001,"BOS",1610612738,0.581,0.137,0.19,"Celtics","Boston",240,0.341,0.35
"team",22200005,"HOU",1610612745,0.539,0.085,0.128,"Rockets","Houston",240,0.153,0.267
"team",22200005,"ATL",1610612737,0.474,0.152,0.304,"Hawks","Atlanta",240,0.267,0.153
"team",22200003,"ORL",1610612753,0.5,0.123,0.293,"Magic","Orlando",240,0.221,0.255
"team",22200003,"DET",1610612765,0.552,0.176,0.277,"Pistons","Detroit",240,0.255,0.221
"team",22200007,"MIA",1610612748,0.511,0.138,0.304,"Heat","Miami",240,0.35,0.301
"team",22200007,"CHI",1610612741,0.538,0.184,0.196,"Bulls","Chicago",240,0.301,0.35
"team",22200009,"NYK",1610612752,0.468,0.125,0.4,"Knicks","New York",265,0.165,0.213
"team",22200009,"MEM",1610612763,0.445,0.108,0.324,"Grizzlies","Memphis",265,0.213,0.165
"team",22200011,"SAS",1610612759,0.58,0.143,0.333,"Spurs","San Antonio",240,0.212,0.245
"team",22200011,"CHA",1610612766,0.439,0.137,0.295,"Hornets","Charlotte",240,0.245,0.212
"team",22200008,"TOR",1610612761,0.558,0.173,0.195,"Raptors","Toronto",240,0.372,0.299
"team",22200008,"CLE",1610612739,0.494,0.129,0.321,"Cavaliers","Cleveland",240,0.299,0.372
"team",22200010,"OKC",1610612760,0.468,0.129,0.3,"Thunder","Oklahoma City",240,0.222,0.351
"team",22200010,"MIN",1610612750,0.455,0.131,0.317,"Timberwolves","Minnesota",240,0.351,0.222
"team",22200013,"PHX",1610612756,0.56,0.124,0.217,"Suns","Phoenix",240,0.259,0.453
"team",22200013,"DAL",1610612742,0.518,0.122,0.255,"Mavericks","Dallas",240,0.453,0.259
"team",22200014,"SAC",1610612758,0.506,0.107,0.264,"Kings","Sacramento",240,0.224,0.375
"team",22200014,"POR",1610612757,0.559,0.152,0.234,"Trail Blazers","Portland",240,0.375,0.224
"team",22200004,"WAS",1610612764,0.479,0.137,0.29,"Wizards","Washington",240,0.261,0.216
"team",22200004,"IND",1610612754,0.516,0.161,0.353,"Pacers","Indiana",240,0.216,0.261
"team",22200006,"NOP",1610612740,0.506,0.15,0.226,"Pelicans","New Orleans",240,0.245,0.27
"team",22200006,"BKN",1610612751,0.549,0.124,0.429,"Nets","Brooklyn",240,0.27,0.245
"team",22200012,"UTA",1610612762,0.512,0.206,0.25,"Jazz","Utah",240,0.373,0.217
"team",22200012,"DEN",1610612743,0.602,0.189,0.409,"Nuggets","Denver",240,0.217,0.373
"team",22200016,"LAL",1610612747,0.519,0.216,0.283,"Lakers","Los Angeles",240,0.277,0.388
"team",22200016,"LAC",1610612746,0.399,0.093,0.2,"Clippers","LA",240,0.388,0.277
"team",22200015,"PHI",1610612755,0.482,0.144,0.212,"76ers","Philadelphia",240,0.157,0.167
"team",22200015,"MIL",1610612749,0.464,0.108,0.125,"Bucks","Milwaukee",240,0.167,0.157
"team",22200019,"WAS",1610612764,0.462,0.135,0.229,"Wizards","Washington",240,0.138,0.418
"team",22200019,"CHI",1610612741,0.575,0.176,0.179,"Bulls","Chicago",240,0.418,0.138
"team",22200020,"ORL",1610612753,0.522,0.163,0.286,"Magic","Orlando",240,0.375,0.18
"team",22200020,"ATL",1610612737,0.463,0.186,0.224,"Hawks","Atlanta",240,0.18,0.375
"team",22200022,"MIA",1610612748,0.608,0.214,0.342,"Heat","Miami",240,0.163,0.19
"team",22200022,"BOS",1610612738,0.5,0.102,0.314,"Celtics","Boston",240,0.19,0.163
"team",22200027,"POR",1610612757,0.511,0.153,0.283,"Trail Blazers","Portland",265,0.439,0.223
"team",22200027,"PHX",1610612756,0.5,0.198,0.306,"Suns","Phoenix",265,0.223,0.439
"team",22200023,"NYK",1610612752,0.483,0.141,0.31,"Knicks","New York",240,0.232,0.356
"team",22200023,"DET",1610612765,0.611,0.114,0.28,"Pistons","Detroit",240,0.356,0.232
"team",22200017,"NOP",1610612740,0.521,0.132,0.264,"Pelicans","New Orleans",240,0.416,0.144
"team",22200017,"CHA",1610612766,0.517,0.151,0.417,"Hornets","Charlotte",240,0.144,0.416
"team",22200018,"SAS",1610612759,0.543,0.138,0.377,"Spurs","San Antonio",240,0.543,0.212
"team",22200018,"IND",1610612754,0.648,0.154,0.209,"Pacers","Indiana",240,0.212,0.543
"team",22200025,"UTA",1610612762,0.509,0.172,0.41,"Jazz","Utah",265,0.189,0.215
"team",22200025,"MIN",1610612750,0.532,0.114,0.358,"Timberwolves","Minnesota",265,0.215,0.189
"team",22200026,"GSW",1610612744,0.622,0.19,0.286,"Warriors","Golden State",240,0.307,0.291
"team",22200026,"DEN",1610612743,0.563,0.17,0.292,"Nuggets","Denver",240,0.291,0.307
"team",22200021,"TOR",1610612761,0.556,0.14,0.277,"Raptors","Toronto",240,0.214,0.363
"team",22200021,"BKN",1610612751,0.554,0.152,0.292,"Nets","Brooklyn",240,0.363,0.214
"team",22200024,"MEM",1610612763,0.559,0.131,0.357,"Grizzlies","Memphis",240,0.296,0.323
"team",22200024,"HOU",1610612745,0.556,0.113,0.386,"Rockets","Houston",240,0.323,0.296
"team",22200028,"SAS",1610612759,0.5,0.125,0.347,"Spurs","San Antonio",240,0.169,0.333
"team",22200028,"PHI",1610612755,0.573,0.143,0.347,"76ers","Philadelphia",240,0.333,0.169
"team",22200031,"TOR",1610612761,0.572,0.163,0.275,"Raptors","Toronto",240,0.322,0.355
"team",22200031,"MIA",1610612748,0.506,0.062,0.245,"Heat","Miami",240,0.355,0.322
"team",22200033,"MIL",1610612749,0.473,0.138,0.311,"Bucks","Milwaukee",240,0.247,0.237
"team",22200033,"HOU",1610612745,0.659,0.156,0.238,"Rockets","Houston",240,0.237,0.247
"team",22200032,"CLE",1610612739,0.446,0.105,0.192,"Cavaliers","Cleveland",240,0.212,0.298
"team",22200032,"CHI",1610612741,0.659,0.175,0.342,"Bulls","Chicago",240,0.298,0.212
"team",22200035,"OKC",1610612760,0.612,0.167,0.264,"Thunder","Oklahoma City",240,0.245,0.365
"team",22200035,"DEN",1610612743,0.527,0.121,0.268,"Nuggets","Denver",240,0.365,0.245
"team",22200029,"IND",1610612754,0.484,0.133,0.371,"Pacers","Indiana",240,0.233,0.316
"team",22200029,"DET",1610612765,0.515,0.105,0.371,"Pistons","Detroit",240,0.316,0.233
"team",22200036,"SAC",1610612758,0.562,0.132,0.19,"Kings","Sacramento",240,0.306,0.272
"team",22200036,"LAC",1610612746,0.553,0.121,0.208,"Clippers","LA",240,0.272,0.306
"team",22200030,"ORL",1610612753,0.592,0.08,0.191,"Magic","Orlando",240,0.242,0.322
"team",22200030,"BOS",1610612738,0.553,0.088,0.321,"Celtics","Boston",240,0.322,0.242
"team",22200034,"MEM",1610612763,0.594,0.142,0.438,"Grizzlies","Memphis",240,0.304,0.4
"team",22200034,"DAL",1610612742,0.487,0.177,0.204,"Mavericks","Dallas",240,0.4,0.304
"team",22200039,"WAS",1610612764,0.495,0.125,0.339,"Wizards","Washington",265,0.172,0.26
"team",22200039,"CLE",1610612739,0.563,0.182,0.286,"Cavaliers","Cleveland",265,0.26,0.172
"team",22200042,"SAC",1610612758,0.598,0.118,0.191,"Kings","Sacramento",240,0.25,0.414
"team",22200042,"GSW",1610612744,0.525,0.14,0.34,"Warriors","Golden State",240,0.414,0.25
"team",22200043,"PHX",1610612756,0.494,0.155,0.204,"Suns","Phoenix",240,0.129,0.244
"team",22200043,"LAC",1610612746,0.543,0.132,0.314,"Clippers","LA",240,0.244,0.129
"team",22200040,"UTA",1610612762,0.51,0.148,0.382,"Jazz","Utah",265,0.286,0.216
"team",22200040,"NOP",1610612740,0.505,0.151,0.339,"Pelicans","New Orleans",265,0.216,0.286
"team",22200041,"OKC",1610612760,0.58,0.149,0.319,"Thunder","Oklahoma City",240,0.223,0.25
"team",22200041,"MIN",1610612750,0.484,0.107,0.263,"Timberwolves","Minnesota",240,0.25,0.223
"team",22200037,"POR",1610612757,0.478,0.125,0.226,"Trail Blazers","Portland",240,0.321,0.217
"team",22200037,"LAL",1610612747,0.5,0.186,0.327,"Lakers","Los Angeles",240,0.217,0.321
"team",22200038,"CHA",1610612766,0.453,0.116,0.333,"Hornets","Charlotte",240,0.333,0.295
"team",22200038,"ATL",1610612737,0.583,0.136,0.362,"Hawks","Atlanta",240,0.295,0.333
"team",22200048,"UTA",1610612762,0.483,0.155,0.418,"Jazz","Utah",240,0.172,0.356
"team",22200048,"HOU",1610612745,0.532,0.196,0.407,"Rockets","Houston",240,0.356,0.172
"team",22200049,"MEM",1610612763,0.592,0.11,0.31,"Grizzlies","Memphis",240,0.33,0.299
"team",22200049,"BKN",1610612751,0.585,0.086,0.431,"Nets","Brooklyn",240,0.299,0.33
"team",22200047,"CHI",1610612741,0.46,0.108,0.25,"Bulls","Chicago",240,0.333,0.12
"team",22200047,"BOS",1610612738,0.54,0.14,0.304,"Celtics","Boston",240,0.12,0.333
"team",22200050,"SAS",1610612759,0.488,0.156,0.24,"Spurs","San Antonio",240,0.124,0.279
"team",22200050,"MIN",1610612750,0.514,0.118,0.339,"Timberwolves","Minnesota",240,0.279,0.124
"team",22200051,"POR",1610612757,0.56,0.084,0.245,"Trail Blazers","Portland",240,0.373,0.154
"team",22200051,"DEN",1610612743,0.675,0.102,0.275,"Nuggets","Denver",240,0.154,0.373
"team",22200045,"TOR",1610612761,0.398,0.121,0.2,"Raptors","Toronto",240,0.233,0.325
"team",22200045,"MIA",1610612748,0.477,0.124,0.226,"Heat","Miami",240,0.325,0.233
"team",22200046,"ORL",1610612753,0.522,0.14,0.426,"Magic","Orlando",240,0.314,0.269
"team",22200046,"NYK",1610612752,0.459,0.133,0.294,"Knicks","New York",240,0.269,0.314
"team",22200044,"PHI",1610612755,0.489,0.131,0.382,"76ers","Philadelphia",240,0.35,0.256
"team",22200044,"IND",1610612754,0.594,0.086,0.205,"Pacers","Indiana",240,0.256,0.35
"team",22200054,"OKC",1610612760,0.482,0.185,0.18,"Thunder","Oklahoma City",240,0.227,0.217
"team",22200054,"LAC",1610612746,0.4,0.057,0.366,"Clippers","LA",240,0.217,0.227
"team",22200053,"NOP",1610612740,0.573,0.128,0.31,"Pelicans","New Orleans",240,0.237,0.293
"team",22200053,"DAL",1610612742,0.658,0.149,0.176,"Mavericks","Dallas",240,0.293,0.237
"team",22200055,"PHX",1610612756,0.505,0.153,0.25,"Suns","Phoenix",240,0.37,0.187
"team",22200055,"GSW",1610612744,0.576,0.131,0.38,"Warriors","Golden State",240,0.187,0.37
"team",22200052,"WAS",1610612764,0.455,0.129,0.25,"Wizards","Washington",240,0.306,0.284
"team",22200052,"DET",1610612765,0.576,0.121,0.256,"Pistons","Detroit",240,0.284,0.306
"team",22200064,"LAL",1610612747,0.505,0.107,0.192,"Lakers","Los Angeles",240,0.178,0.228
"team",22200064,"DEN",1610612743,0.489,0.135,0.148,"Nuggets","Denver",240,0.228,0.178
"team",22200061,"IND",1610612754,0.586,0.169,0.289,"Pacers","Indiana",240,0.279,0.276
"team",22200061,"CHI",1610612741,0.523,0.181,0.327,"Bulls","Chicago",240,0.276,0.279
"team",22200056,"ORL",1610612753,0.471,0.128,0.339,"Magic","Orlando",240,0.259,0.345
"team",22200056,"CLE",1610612739,0.469,0.175,0.25,"Cavaliers","Cleveland",240,0.345,0.259
"team",22200057,"DET",1610612765,0.538,0.115,0.333,"Pistons","Detroit",240,0.242,0.275
"team",22200057,"ATL",1610612737,0.538,0.134,0.308,"Hawks","Atlanta",240,0.275,0.242
"team",22200060,"MIL",1610612749,0.436,0.132,0.218,"Bucks","Milwaukee",240,0.33,0.349
"team",22200060,"BKN",1610612751,0.5,0.18,0.314,"Nets","Brooklyn",240,0.349,0.33
"team",22200059,"TOR",1610612761,0.608,0.135,0.146,"Raptors","Toronto",240,0.167,0.241
"team",22200059,"PHI",1610612755,0.643,0.097,0.2,"76ers","Philadelphia",240,0.241,0.167
"team",22200062,"SAS",1610612759,0.775,0.163,0.063,"Spurs","San Antonio",240,0.232,0.2
"team",22200062,"MIN",1610612750,0.537,0.15,0.321,"Timberwolves","Minnesota",240,0.2,0.232
"team",22200065,"POR",1610612757,0.592,0.183,0.4,"Trail Blazers","Portland",240,0.333,0.218
"team",22200065,"MIA",1610612748,0.513,0.195,0.292,"Heat","Miami",240,0.218,0.333
"team",22200063,"UTA",1610612762,0.441,0.173,0.295,"Jazz","Utah",240,0.333,0.255
"team",22200063,"HOU",1610612745,0.494,0.148,0.286,"Rockets","Houston",240,0.255,0.333
"team",22200058,"NYK",1610612752,0.561,0.127,0.315,"Knicks","New York",265,0.227,0.303
"team",22200058,"CHA",1610612766,0.593,0.145,0.298,"Hornets","Charlotte",265,0.303,0.227
"team",22200067,"OKC",1610612760,0.591,0.2,0.3,"Thunder","Oklahoma City",240,0.084,0.22
"team",22200067,"LAC",1610612746,0.584,0.123,0.286,"Clippers","LA",240,0.22,0.084
"team",22200068,"MIA",1610612748,0.598,0.203,0.447,"Heat","Miami",240,0.25,0.163
"team",22200068,"GSW",1610612744,0.523,0.118,0.235,"Warriors","Golden State",240,0.163,0.25
"team",22200069,"SAC",1610612758,0.609,0.136,0.304,"Kings","Sacramento",240,0.265,0.196
"team",22200069,"MEM",1610612763,0.554,0.134,0.205,"Grizzlies","Memphis",240,0.196,0.265
"team",22200066,"DAL",1610612742,0.527,0.139,0.346,"Mavericks","Dallas",265,0.432,0.323
"team",22200066,"BKN",1610612751,0.63,0.168,0.227,"Nets","Brooklyn",265,0.323,0.432
"team",22200075,"NYK",1610612752,0.445,0.064,0.348,"Knicks","New York",240,0.344,0.248
"team",22200075,"MIL",1610612749,0.462,0.121,0.302,"Bucks","Milwaukee",240,0.248,0.344
"team",22200079,"PHX",1610612756,0.529,0.139,0.271,"Suns","Phoenix",240,0.217,0.256
"team",22200079,"NOP",1610612740,0.576,0.121,0.386,"Pelicans","New Orleans",240,0.256,0.217
"team",22200070,"DET",1610612765,0.629,0.069,0.333,"Pistons","Detroit",240,0.442,0.186
"team",22200070,"ATL",1610612737,0.471,0.11,0.352,"Hawks","Atlanta",240,0.186,0.442
"team",22200073,"TOR",1610612761,0.622,0.158,0.205,"Raptors","Toronto",240,0.279,0.134
"team",22200073,"PHI",1610612755,0.436,0.172,0.373,"76ers","Philadelphia",240,0.134,0.279
"team",22200074,"WAS",1610612764,0.599,0.134,0.25,"Wizards","Washington",240,0.326,0.407
"team",22200074,"IND",1610612754,0.547,0.127,0.234,"Pacers","Indiana",240,0.407,0.326
"team",22200072,"CLE",1610612739,0.591,0.173,0.205,"Cavaliers","Cleveland",265,0.391,0.39
"team",22200072,"BOS",1610612738,0.609,0.147,0.239,"Celtics","Boston",265,0.39,0.391
"team",22200080,"POR",1610612757,0.5,0.159,0.333,"Trail Blazers","Portland",240,0.222,0.223
"team",22200080,"HOU",1610612745,0.606,0.154,0.283,"Rockets","Houston",240,0.223,0.222
"team",22200071,"ORL",1610612753,0.448,0.148,0.203,"Magic","Orlando",240,0.306,0.279
"team",22200071,"CHA",1610612766,0.553,0.116,0.152,"Hornets","Charlotte",240,0.279,0.306
"team",22200078,"UTA",1610612762,0.559,0.126,0.352,"Jazz","Utah",240,0.209,0.4
"team",22200078,"DEN",1610612743,0.473,0.099,0.236,"Nuggets","Denver",240,0.4,0.209
"team",22200076,"MIN",1610612750,0.466,0.198,0.296,"Timberwolves","Minnesota",240,0.242,0.303
"team",22200076,"LAL",1610612747,0.48,0.095,0.246,"Lakers","Los Angeles",240,0.303,0.242
"team",22200077,"SAS",1610612759,0.52,0.12,0.37,"Spurs","San Antonio",240,0.302,0.263
"team",22200077,"CHI",1610612741,0.628,0.19,0.333,"Bulls","Chicago",240,0.263,0.302
"team",22200086,"OKC",1610612760,0.442,0.14,0.288,"Thunder","Oklahoma City",265,0.348,0.358
"team",22200086,"DAL",1610612742,0.522,0.138,0.245,"Mavericks","Dallas",265,0.358,0.348
"team",22200087,"UTA",1610612762,0.636,0.191,0.325,"Jazz","Utah",240,0.23,0.17
"team",22200087,"MEM",1610612763,0.626,0.189,0.295,"Grizzlies","Memphis",240,0.17,0.23
"team",22200083,"IND",1610612754,0.585,0.093,0.163,"Pacers","Indiana",240,0.277,0.317
"team",22200083,"BKN",1610612751,0.548,0.119,0.446,"Nets","Brooklyn",240,0.317,0.277
"team",22200081,"SAC",1610612758,0.489,0.088,0.264,"Kings","Sacramento",240,0.382,0.348
"team",22200081,"MIA",1610612748,0.645,0.202,0.205,"Heat","Miami",240,0.348,0.382
"team",22200084,"PHI",1610612755,0.519,0.177,0.222,"76ers","Philadelphia",240,0.342,0.363
"team",22200084,"CHI",1610612741,0.582,0.186,0.227,"Bulls","Chicago",240,0.363,0.342
"team",22200085,"MIL",1610612749,0.548,0.128,0.294,"Bucks","Milwaukee",240,0.315,0.16
"team",22200085,"ATL",1610612737,0.565,0.117,0.353,"Hawks","Atlanta",240,0.16,0.315
"team",22200082,"GSW",1610612744,0.471,0.09,0.323,"Warriors","Golden State",265,0.16,0.304
"team",22200082,"CHA",1610612766,0.505,0.093,0.224,"Hornets","Charlotte",265,0.304,0.16
"team",22200095,"LAL",1610612747,0.505,0.09,0.281,"Lakers","Los Angeles",240,0.208,0.188
"team",22200095,"DEN",1610612743,0.547,0.089,0.308,"Nuggets","Denver",240,0.188,0.208
"team",22200090,"NYK",1610612752,0.59,0.138,0.28,"Knicks","New York",240,0.174,0.213
"team",22200090,"CLE",1610612739,0.543,0.139,0.314,"Cavaliers","Cleveland",240,0.213,0.174
"team",22200088,"NOP",1610612740,0.483,0.152,0.259,"Pelicans","New Orleans",240,0.086,0.151
"team",22200088,"LAC",1610612746,0.575,0.133,0.354,"Clippers","LA",240,0.151,0.086
"team",22200089,"WAS",1610612764,0.589,0.143,0.182,"Wizards","Washington",240,0.163,0.253
"team",22200089,"BOS",1610612738,0.423,0.1,0.302,"Celtics","Boston",240,0.253,0.163
"team",22200092,"SAS",1610612759,0.424,0.107,0.349,"Spurs","San Antonio",240,0.291,0.202
"team",22200092,"MIN",1610612750,0.512,0.194,0.365,"Timberwolves","Minnesota",240,0.202,0.291
"team",22200093,"ORL",1610612753,0.56,0.042,0.174,"Magic","Orlando",240,0.333,0.337
"team",22200093,"DAL",1610612742,0.525,0.128,0.327,"Mavericks","Dallas",240,0.337,0.333
"team",22200091,"GSW",1610612744,0.566,0.154,0.326,"Warriors","Golden State",240,0.272,0.458
"team",22200091,"DET",1610612765,0.489,0.143,0.296,"Pistons","Detroit",240,0.458,0.272
"team",22200094,"PHX",1610612756,0.5,0.156,0.373,"Suns","Phoenix",240,0.357,0.299
"team",22200094,"HOU",1610612745,0.607,0.121,0.273,"Rockets","Houston",240,0.299,0.357
"team",22200099,"TOR",1610612761,0.53,0.17,0.255,"Raptors","Toronto",240,0.435,0.298
"team",22200099,"ATL",1610612737,0.576,0.067,0.327,"Hawks","Atlanta",240,0.298,0.435
"team",22200100,"MIL",1610612749,0.489,0.12,0.308,"Bucks","Milwaukee",240,0.333,0.228
"team",22200100,"DET",1610612765,0.5,0.157,0.353,"Pistons","Detroit",240,0.228,0.333
"team",22200102,"LAC",1610612746,0.432,0.141,0.281,"Clippers","LA",240,0.195,0.261
"team",22200102,"HOU",1610612745,0.477,0.139,0.231,"Rockets","Houston",240,0.261,0.195
"team",22200097,"WAS",1610612764,0.627,0.138,0.171,"Wizards","Washington",240,0.321,0.241
"team",22200097,"PHI",1610612755,0.531,0.161,0.209,"76ers","Philadelphia",240,0.241,0.321
"team",22200101,"UTA",1610612762,0.446,0.147,0.359,"Jazz","Utah",240,0.247,0.457
"team",22200101,"MEM",1610612763,0.579,0.154,0.24,"Grizzlies","Memphis",240,0.457,0.247
"team",22200098,"IND",1610612754,0.606,0.195,0.211,"Pacers","Indiana",240,0.264,0.25
"team",22200098,"BKN",1610612751,0.534,0.216,0.333,"Nets","Brooklyn",240,0.25,0.264
"team",22200096,"SAC",1610612758,0.595,0.2,0.244,"Kings","Sacramento",240,0.329,0.167
"team",22200096,"CHA",1610612766,0.535,0.179,0.333,"Hornets","Charlotte",240,0.167,0.329
"team",22200105,"ORL",1610612753,0.526,0.151,0.245,"Magic","Orlando",240,0.23,0.211
"team",22200105,"OKC",1610612760,0.506,0.23,0.313,"Thunder","Oklahoma City",240,0.211,0.23
"team",22200104,"MIA",1610612748,0.571,0.197,0.292,"Heat","Miami",240,0.227,0.202
"team",22200104,"GSW",1610612744,0.545,0.146,0.292,"Warriors","Golden State",240,0.202,0.227
"team",22200103,"CHI",1610612741,0.568,0.187,0.175,"Bulls","Chicago",240,0.236,0.257
"team",22200103,"BKN",1610612751,0.506,0.103,0.294,"Nets","Brooklyn",240,0.257,0.236
"team",22200106,"PHX",1610612756,0.5,0.171,0.365,"Suns","Phoenix",240,0.247,0.276
"team",22200106,"MIN",1610612750,0.556,0.107,0.265,"Timberwolves","Minnesota",240,0.276,0.247
"team",22200114,"TOR",1610612761,0.468,0.209,0.263,"Raptors","Toronto",240,0.151,0.149
"team",22200114,"SAS",1610612759,0.604,0.096,0.306,"Spurs","San Antonio",240,0.149,0.151
"team",22200108,"WAS",1610612764,0.577,0.084,0.188,"Wizards","Washington",240,0.41,0.238
"team",22200108,"PHI",1610612755,0.609,0.086,0.2,"76ers","Philadelphia",240,0.238,0.41
"team",22200117,"NOP",1610612740,0.51,0.156,0.236,"Pelicans","New Orleans",265,0.206,0.235
"team",22200117,"LAL",1610612747,0.5,0.123,0.207,"Lakers","Los Angeles",265,0.235,0.206
"team",22200112,"LAC",1610612746,0.483,0.19,0.345,"Clippers","LA",240,0.226,0.239
"team",22200112,"HOU",1610612745,0.56,0.153,0.222,"Rockets","Houston",240,0.239,0.226
"team",22200116,"POR",1610612757,0.536,0.15,0.255,"Trail Blazers","Portland",240,0.292,0.325
"team",22200116,"MEM",1610612763,0.478,0.191,0.321,"Grizzlies","Memphis",240,0.325,0.292
"team",22200110,"NYK",1610612752,0.467,0.085,0.364,"Knicks","New York",240,0.222,0.15
"team",22200110,"ATL",1610612737,0.467,0.164,0.296,"Hawks","Atlanta",240,0.15,0.222
"team",22200115,"UTA",1610612762,0.565,0.126,0.267,"Jazz","Utah",240,0.167,0.179
"team",22200115,"DAL",1610612742,0.524,0.179,0.326,"Mavericks","Dallas",240,0.179,0.167
"team",22200111,"CHI",1610612741,0.429,0.165,0.267,"Bulls","Chicago",240,0.205,0.174
"team",22200111,"CHA",1610612766,0.511,0.191,0.294,"Hornets","Charlotte",240,0.174,0.205
"team",22200107,"CLE",1610612739,0.468,0.126,0.218,"Cavaliers","Cleveland",265,0.24,0.29
"team",22200107,"BOS",1610612738,0.475,0.098,0.203,"Celtics","Boston",265,0.29,0.24
"team",22200113,"MIL",1610612749,0.487,0.201,0.13,"Bucks","Milwaukee",240,0.261,0.19
"team",22200113,"DET",1610612765,0.522,0.154,0.308,"Pistons","Detroit",240,0.19,0.261
"team",22200109,"SAC",1610612758,0.556,0.114,0.217,"Kings","Sacramento",240,0.163,0.146
"team",22200109,"MIA",1610612748,0.552,0.12,0.191,"Heat","Miami",240,0.146,0.163
"team",22200118,"ORL",1610612753,0.613,0.129,0.294,"Magic","Orlando",240,0.59,0.155
"team",22200118,"GSW",1610612744,0.622,0.179,0.349,"Warriors","Golden State",240,0.155,0.59
"team",22200119,"OKC",1610612760,0.643,0.194,0.225,"Thunder","Oklahoma City",240,0.204,0.19
"team",22200119,"DEN",1610612743,0.516,0.099,0.22,"Nuggets","Denver",240,0.19,0.204
"team",22200126,"SAS",1610612759,0.619,0.158,0.179,"Spurs","San Antonio",240,0.205,0.238
"team",22200126,"LAC",1610612746,0.545,0.126,0.17,"Clippers","LA",240,0.238,0.205
"team",22200120,"DET",1610612765,0.611,0.196,0.333,"Pistons","Detroit",240,0.181,0.198
"team",22200120,"CLE",1610612739,0.452,0.191,0.231,"Cavaliers","Cleveland",240,0.198,0.181
"team",22200122,"PHI",1610612755,0.519,0.212,0.311,"76ers","Philadelphia",240,0.214,0.338
"team",22200122,"NYK",1610612752,0.444,0.137,0.308,"Knicks","New York",240,0.338,0.214
"team",22200121,"MIA",1610612748,0.538,0.182,0.174,"Heat","Miami",240,0.321,0.288
"team",22200121,"IND",1610612754,0.451,0.184,0.24,"Pacers","Indiana",240,0.288,0.321
"team",22200127,"TOR",1610612761,0.584,0.188,0.317,"Raptors","Toronto",240,0.284,0.325
"team",22200127,"DAL",1610612742,0.506,0.19,0.451,"Mavericks","Dallas",240,0.325,0.284
"team",22200128,"NOP",1610612740,0.577,0.225,0.189,"Pelicans","New Orleans",240,0.358,0.352
"team",22200128,"GSW",1610612744,0.58,0.159,0.333,"Warriors","Golden State",240,0.352,0.358
"team",22200130,"POR",1610612757,0.518,0.177,0.298,"Trail Blazers","Portland",240,0.176,0.253
"team",22200130,"PHX",1610612756,0.565,0.183,0.349,"Suns","Phoenix",240,0.253,0.176
"team",22200125,"MEM",1610612763,0.43,0.17,0.25,"Grizzlies","Memphis",240,0.184,0.36
"team",22200125,"CHA",1610612766,0.592,0.178,0.388,"Hornets","Charlotte",240,0.36,0.184
"team",22200129,"MIN",1610612750,0.582,0.126,0.196,"Timberwolves","Minnesota",240,0.185,0.329
"team",22200129,"MIL",1610612749,0.484,0.152,0.193,"Bucks","Milwaukee",240,0.329,0.185
"team",22200124,"CHI",1610612741,0.548,0.131,0.25,"Bulls","Chicago",240,0.301,0.47
"team",22200124,"BOS",1610612738,0.584,0.159,0.214,"Celtics","Boston",240,0.47,0.301
"team",22200131,"UTA",1610612762,0.548,0.113,0.267,"Jazz","Utah",240,0.097,0.337
"team",22200131,"LAL",1610612747,0.587,0.08,0.365,"Lakers","Los Angeles",240,0.337,0.097
"team",22200123,"WAS",1610612764,0.633,0.092,0.2,"Wizards","Washington",240,0.265,0.156
"team",22200123,"BKN",1610612751,0.41,0.132,0.218,"Nets","Brooklyn",240,0.156,0.265
"team",22200138,"SAS",1610612759,0.695,0.181,0.351,"Spurs","San Antonio",240,0.238,0.115
"team",22200138,"DEN",1610612743,0.563,0.154,0.174,"Nuggets","Denver",240,0.115,0.238
"team",22200139,"POR",1610612757,0.494,0.144,0.313,"Trail Blazers","Portland",240,0.304,0.341
"team",22200139,"PHX",1610612756,0.424,0.181,0.269,"Suns","Phoenix",240,0.341,0.304
"team",22200132,"SAC",1610612758,0.565,0.161,0.214,"Kings","Sacramento",265,0.28,0.217
"team",22200132,"ORL",1610612753,0.586,0.125,0.157,"Magic","Orlando",265,0.217,0.28
"team",22200135,"NYK",1610612752,0.688,0.132,0.22,"Knicks","New York",240,0.178,0.136
"team",22200135,"BOS",1610612738,0.572,0.141,0.311,"Celtics","Boston",240,0.136,0.178
"team",22200134,"NOP",1610612740,0.5,0.113,0.276,"Pelicans","New Orleans",265,0.259,0.243
"team",22200134,"ATL",1610612737,0.468,0.136,0.375,"Hawks","Atlanta",265,0.243,0.259
"team",22200136,"OKC",1610612760,0.517,0.193,0.396,"Thunder","Oklahoma City",240,0.19,0.189
"team",22200136,"MIL",1610612749,0.5,0.163,0.204,"Bucks","Milwaukee",240,0.189,0.19
"team",22200137,"MIN",1610612750,0.571,0.212,0.375,"Timberwolves","Minnesota",240,0.25,0.369
"team",22200137,"HOU",1610612745,0.706,0.231,0.273,"Rockets","Houston",240,0.369,0.25
