"typeResult","idGame","slugTeam","idTeam","pctAST","pctOREB","pctDREB","pctTREB","pctTOVE","pctTOVTeam","pctEFG","pctTS","pctUSG","pctUSGE","teamName","cityTeam","minExact","ortgE","ortg","drtgE","drtg","netrtgE","netrtg","ratioASTtoTOV","ratioAST","paceE","pace","pacePer40PACE_PER40","possessions","ratioPIE"
"team",22200072,"CLE",1610612739,0.4,0.239,0.795,0.511,14.684,14.7,0.609,0.647,1,0.2,"Cavaliers","Cleveland",265,121.1,121.1,111.7,112.8,9.4,8.3,1.13,13.2,99.19,98.72,82.26,109,0.498
"team",22200072,"BOS",1610612738,0.667,0.205,0.761,0.489,17.26,17.4,0.591,0.64,1,0.2,"Celtics","Boston",265,111.7,112.8,121.1,121.1,-9.4,-8.3,1.47,19.6,99.19,98.72,82.26,109,0.502
"team",22200075,"NYK",1610612752,0.514,0.302,0.652,0.485,12.14,12.5,0.462,0.504,1,0.198,"Knicks","New York",240,100.9,103.8,109.3,114.4,-8.4,-10.6,1.46,13.7,107.98,104,86.67,104,0.453
"team",22200075,"MIL",1610612749,0.548,0.348,0.698,0.515,6.429,6.7,0.445,0.492,1,0.195,"Bucks","Milwaukee",240,109.3,114.4,100.9,103.8,8.4,10.6,3.29,15.2,107.98,104,86.67,104,0.547
"team",22200079,"PHX",1610612756,0.688,0.386,0.729,0.565,12.146,12.1,0.576,0.615,1,0.202,"Suns","Phoenix",240,125.5,125.3,110.3,112.1,15.3,13.1,2.75,22.6,99.74,99,82.5,99,0.594
"team",22200079,"NOP",1610612740,0.658,0.271,0.614,0.435,13.905,14.1,0.529,0.58,1,0.199,"Pelicans","New Orleans",240,110.3,112.1,125.5,125.3,-15.3,-13.1,1.79,18.6,99.74,99,82.5,99,0.406
"team",22200080,"POR",1610612757,0.625,0.283,0.667,0.495,15.414,15.8,0.606,0.633,1,0.197,"Trail Blazers","Portland",240,120.4,123.8,103.5,107.8,16.9,16,1.88,20.7,105.52,102,85,101,0.592
"team",22200080,"HOU",1610612745,0.575,0.333,0.717,0.505,15.852,16.5,0.5,0.538,1,0.195,"Rockets","Houston",240,103.5,107.8,120.4,123.8,-16.9,-16,1.35,16.1,105.52,102,85,103,0.408
"team",22200071,"ORL",1610612753,0.667,0.152,0.797,0.514,11.601,11.9,0.553,0.586,1,0.195,"Magic","Orlando",240,109.2,111.9,91.6,93,17.7,18.9,2.33,20.5,102.5,100.5,83.75,101,0.628
"team",22200071,"CHA",1610612766,0.636,0.203,0.848,0.486,14.77,15,0.448,0.482,1,0.197,"Hornets","Charlotte",240,91.6,93,109.2,111.9,-17.7,-18.9,1.4,15.8,102.5,100.5,83.75,100,0.372
"team",22200078,"UTA",1610612762,0.632,0.236,0.648,0.44,9.866,10.5,0.473,0.508,1,0.196,"Jazz","Utah",240,99.6,106.3,123.2,120.6,-23.6,-14.3,2.4,18,98.16,96,80,95,0.421
"team",22200078,"DEN",1610612743,0.462,0.352,0.764,0.56,12.637,12.4,0.559,0.585,1,0.2,"Nuggets","Denver",240,123.2,120.6,99.6,106.3,23.6,14.3,1.5,13.9,98.16,96,80,97,0.579
"team",22200077,"SAS",1610612759,0.804,0.333,0.63,0.5,19.015,19.8,0.628,0.662,1,0.198,"Spurs","San Antonio",240,116.8,121.7,114.3,117,2.5,4.7,1.76,23.8,109.44,106,88.33,106,0.555
"team",22200077,"CHI",1610612741,0.426,0.37,0.667,0.5,11.988,12.3,0.52,0.561,1,0.198,"Bulls","Chicago",240,114.3,117,116.8,121.7,-2.5,-4.7,1.54,13.9,109.44,106,88.33,106,0.445
"team",22200076,"MIN",1610612750,0.659,0.246,0.704,0.461,9.473,9.3,0.48,0.507,1,0.202,"Timberwolves","Minnesota",240,105.2,102.8,92,93.6,13.2,9.2,2.7,18.4,108.22,108.5,90.42,108,0.56
"team",22200076,"LAL",1610612747,0.541,0.296,0.754,0.539,19.841,20.2,0.466,0.506,1,0.199,"Lakers","Los Angeles",240,92,93.6,105.2,102.8,-13.2,-9.2,0.91,14,108.22,108.5,90.42,109,0.44
"team",22200082,"GSW",1610612744,0.705,0.224,0.677,0.458,9.342,9.4,0.505,0.528,1,0.198,"Warriors","Golden State",265,105.6,106.6,108.5,113.2,-2.9,-6.6,3.1,20.9,98.57,96,80,106,0.466
"team",22200082,"CHA",1610612766,0.744,0.323,0.776,0.542,9.038,9.4,0.471,0.519,1,0.199,"Hornets","Charlotte",265,108.5,113.2,105.6,106.6,2.9,6.6,3.2,20.3,98.57,96,80,106,0.534
"team",22200085,"MIL",1610612749,0.533,0.353,0.706,0.529,11.678,11.9,0.565,0.587,1,0.199,"Bucks","Milwaukee",240,119.7,121.8,113.2,113.9,6.5,7.9,2,17.1,102.18,101,84.17,101,0.561
"team",22200085,"ATL",1610612737,0.422,0.294,0.647,0.471,12.795,12.9,0.548,0.572,1,0.199,"Hawks","Atlanta",240,113.2,113.9,119.7,121.8,-6.5,-7.9,1.46,14.3,102.18,101,84.17,101,0.439
"team",22200084,"PHI",1610612755,0.718,0.227,0.778,0.506,18.649,18.8,0.582,0.627,1,0.197,"76ers","Philadelphia",240,111.9,112.9,107.1,106.9,4.8,6,1.47,20.3,101.82,101.5,84.58,101,0.536
"team",22200084,"CHI",1610612741,0.611,0.222,0.773,0.494,17.689,17.6,0.519,0.588,1,0.2,"Bulls","Chicago",240,107.1,106.9,111.9,112.9,-4.8,-6,1.22,16.6,101.82,101.5,84.58,102,0.464
"team",22200081,"SAC",1610612758,0.643,0.205,0.736,0.511,20.239,21,0.645,0.67,1,0.195,"Kings","Sacramento",240,114.7,119,110.1,110.8,4.6,8.2,1.29,19.7,103.2,101,84.17,100,0.554
"team",22200081,"MIA",1610612748,0.474,0.264,0.795,0.489,8.769,8.8,0.489,0.55,1,0.199,"Heat","Miami",240,110.1,110.8,114.7,119,-4.6,-8.2,2,13.9,103.2,101,84.17,102,0.446
"team",22200083,"IND",1610612754,0.775,0.446,0.837,0.616,11.947,12.4,0.548,0.593,1,0.198,"Pacers","Indiana",240,124.5,128.9,120.3,120.8,4.2,8,2.58,20.9,98.44,96.5,80.42,97,0.506
"team",22200083,"BKN",1610612751,0.707,0.163,0.554,0.384,9.332,9.4,0.585,0.621,1,0.197,"Nets","Brooklyn",240,120.3,120.8,124.5,128.9,-4.2,-8,3.22,22.1,98.44,96.5,80.42,96,0.494
"team",22200087,"UTA",1610612762,0.667,0.295,0.675,0.476,18.904,19.6,0.626,0.647,1,0.197,"Jazz","Utah",240,117.2,121.6,117.6,118.3,-0.4,3.3,1.5,20.6,105.2,103,85.83,102,0.506
"team",22200087,"MEM",1610612763,0.48,0.325,0.705,0.524,19.12,19.2,0.636,0.65,1,0.199,"Grizzlies","Memphis",240,117.6,118.3,117.2,121.6,0.4,-3.3,1.2,17.3,105.2,103,85.83,104,0.494
"team",22200086,"OKC",1610612760,0.568,0.245,0.712,0.5,13.807,14,0.522,0.57,1,0.201,"Thunder","Oklahoma City",265,107.7,109.3,97.4,101.8,10.3,7.5,1.67,17.5,100.8,97.81,81.51,107,0.584
"team",22200086,"DAL",1610612742,0.447,0.288,0.755,0.5,14.04,14.7,0.442,0.505,1,0.194,"Mavericks","Dallas",265,97.4,101.8,107.7,109.3,-10.3,-7.5,1.06,11.9,100.8,97.81,81.51,109,0.416
"team",22200089,"WAS",1610612764,0.579,0.302,0.818,0.514,9.996,10.3,0.423,0.447,1,0.195,"Wizards","Washington",240,94,96.9,114.5,115.5,-20.6,-18.6,2.2,16.1,98.92,97,80.83,97,0.378
"team",22200089,"BOS",1610612738,0.806,0.182,0.698,0.486,14.315,14.4,0.589,0.638,1,0.2,"Celtics","Boston",240,114.5,115.5,94,96.9,20.6,18.6,2.07,22.2,98.92,97,80.83,97,0.622
"team",22200095,"LAL",1610612747,0.522,0.308,0.719,0.523,8.929,9.1,0.547,0.577,1,0.199,"Lakers","Los Angeles",240,120,122.2,110.1,110,10,12.2,2.67,17.4,100.36,99.5,82.92,99,0.543
"team",22200095,"DEN",1610612743,0.585,0.281,0.692,0.477,9.007,9,0.505,0.529,1,0.2,"Nuggets","Denver",240,110.1,110,120,122.2,-10,-12.2,2.67,17.5,100.36,99.5,82.92,100,0.457
"team",22200094,"PHX",1610612756,0.644,0.273,0.627,0.463,12.097,12.2,0.607,0.638,1,0.194,"Suns","Phoenix",240,125,126.5,113,111.2,12,15.3,2.42,21,97.82,98,81.67,98,0.586
"team",22200094,"HOU",1610612745,0.474,0.373,0.727,0.537,15.554,15.3,0.5,0.554,1,0.199,"Rockets","Houston",240,113,111.2,125,126.5,-12,-15.3,1.2,13.7,97.82,98,81.67,98,0.414
"team",22200091,"GSW",1610612744,0.59,0.296,0.674,0.47,14.286,14.4,0.489,0.553,1,0.197,"Warriors","Golden State",240,108.6,109.6,123.4,125.5,-14.8,-15.9,1.53,16.3,104.36,103,85.83,104,0.448
"team",22200091,"DET",1610612765,0.6,0.326,0.704,0.53,15.426,15.7,0.566,0.642,1,0.199,"Pistons","Detroit",240,123.4,125.5,108.6,109.6,14.8,15.9,1.5,17.2,104.36,103,85.83,102,0.553
"team",22200090,"NYK",1610612752,0.578,0.314,0.72,0.515,13.856,14.3,0.543,0.545,1,0.2,"Knicks","New York",240,106.9,110.2,119.4,122.2,-12.5,-12,1.86,18.7,101.2,98.5,82.08,98,0.446
"team",22200090,"CLE",1610612739,0.805,0.28,0.686,0.485,13.812,14.1,0.59,0.621,1,0.198,"Cavaliers","Cleveland",240,119.4,122.2,106.9,110.2,12.5,12,2.36,22.9,101.2,98.5,82.08,99,0.554
"team",22200093,"ORL",1610612753,0.541,0.327,0.826,0.568,12.782,13,0.525,0.565,1,0.2,"Magic","Orlando",240,111.8,114.1,120.9,125.3,-9,-11.1,1.67,16,94.1,91.5,76.25,92,0.462
"team",22200093,"DAL",1610612742,0.366,0.174,0.673,0.432,4.241,4.4,0.56,0.598,1,0.195,"Mavericks","Dallas",240,120.9,125.3,111.8,114.1,9,11.1,3.75,13.1,94.1,91.5,76.25,91,0.538
"team",22200092,"SAS",1610612759,0.75,0.365,0.651,0.522,19.417,20.2,0.512,0.552,1,0.197,"Spurs","San Antonio",240,103.9,108.1,95.3,99,8.6,9.1,1.35,18.8,102.9,99,82.5,99,0.561
"team",22200092,"MIN",1610612750,0.525,0.349,0.635,0.478,10.7,11.1,0.424,0.455,1,0.2,"Timberwolves","Minnesota",240,95.3,99,103.9,108.1,-8.6,-9.1,1.91,15,102.9,99,82.5,99,0.439
"team",22200088,"NOP",1610612740,0.696,0.354,0.741,0.559,13.331,13.7,0.575,0.58,1,0.194,"Pelicans","New Orleans",240,114.8,117.9,92.2,96.8,22.7,21.1,2.46,22.6,98.12,94.5,78.75,95,0.627
"team",22200088,"LAC",1610612746,0.667,0.259,0.646,0.441,15.194,16,0.483,0.496,1,0.199,"Clippers","LA",240,92.2,96.8,114.8,117.9,-22.7,-21.1,1.6,18.4,98.12,94.5,78.75,94,0.373
"team",22200096,"SAC",1610612758,0.703,0.333,0.756,0.538,17.871,18.4,0.535,0.591,1,0.199,"Kings","Sacramento",240,108.2,111.7,102.7,105.9,5.5,5.8,1.37,18.3,105.74,102.5,85.42,103,0.51
"team",22200096,"CHA",1610612766,0.721,0.244,0.667,0.462,19.97,20.6,0.595,0.599,1,0.198,"Hornets","Charlotte",240,102.7,105.9,108.2,111.7,-5.5,-5.8,1.48,21.8,105.74,102.5,85.42,102,0.49
"team",22200100,"MIL",1610612749,0.526,0.353,0.692,0.524,15.723,16.2,0.5,0.551,1,0.199,"Bucks","Milwaukee",240,108.1,111.1,107.7,109.1,0.4,2,1.25,14.7,101,99,82.5,99,0.513
"team",22200100,"DET",1610612765,0.463,0.308,0.647,0.476,11.971,12.1,0.489,0.533,1,0.2,"Pistons","Detroit",240,107.7,109.1,108.1,111.1,-0.4,-2,1.58,14.4,101,99,82.5,99,0.487
"team",22200099,"TOR",1610612761,0.543,0.327,0.745,0.531,6.692,6.8,0.576,0.634,1,0.199,"Raptors","Toronto",240,132.9,135,102.8,105.8,30.1,29.1,3.57,17.7,105.3,103,85.83,103,0.637
"team",22200099,"ATL",1610612737,0.718,0.255,0.673,0.469,16.981,17.5,0.53,0.574,1,0.2,"Hawks","Atlanta",240,102.8,105.8,132.9,135,-30.1,-29.1,1.56,19.9,105.3,103,85.83,103,0.363
"team",22200102,"LAC",1610612746,0.622,0.231,0.719,0.486,13.933,14.1,0.477,0.503,1,0.199,"Clippers","LA",240,94.5,96,87.6,93,6.9,3,1.64,17.5,103.3,99.5,82.92,99,0.54
"team",22200102,"HOU",1610612745,0.5,0.281,0.769,0.514,14.135,15,0.432,0.474,1,0.196,"Rockets","Houston",240,87.6,93,94.5,96,-6.9,-3,1.13,13.1,103.3,99.5,82.92,100,0.46
"team",22200101,"UTA",1610612762,0.619,0.24,0.641,0.465,15.432,15.5,0.579,0.613,1,0.197,"Jazz","Utah",240,116.7,117.5,96.8,100,19.9,17.5,1.63,18.5,106.08,104,86.67,103,0.615
"team",22200101,"MEM",1610612763,0.368,0.359,0.76,0.535,14.749,15.2,0.446,0.475,1,0.198,"Grizzlies","Memphis",240,96.8,100,116.7,117.5,-19.9,-17.5,0.88,10,106.08,104,86.67,105,0.385
"team",22200097,"WAS",1610612764,0.579,0.209,0.829,0.512,16.09,16.2,0.531,0.6,1,0.195,"Wizards","Washington",240,111.6,112.1,115.9,119.2,-4.3,-7.1,1.38,16.9,100.62,99,82.5,99,0.463
"team",22200097,"PHI",1610612755,0.565,0.171,0.791,0.488,13.752,14.1,0.627,0.643,1,0.195,"76ers","Philadelphia",240,115.9,119.2,111.6,112.1,4.3,7.1,1.86,19.7,100.62,99,82.5,99,0.537
"team",22200098,"IND",1610612754,0.561,0.333,0.789,0.528,21.598,23.1,0.534,0.561,1,0.198,"Pacers","Indiana",240,98.1,104.8,112.8,110.5,-14.7,-5.7,0.96,16,106.96,104.5,87.08,104,0.397
"team",22200098,"BKN",1610612751,0.605,0.211,0.667,0.472,19.455,19,0.606,0.653,1,0.2,"Nets","Brooklyn",240,112.8,110.5,98.1,104.8,14.7,5.7,1.3,19.3,106.96,104.5,87.08,105,0.603
"team",22200106,"PHX",1610612756,0.756,0.265,0.635,0.455,10.713,11.1,0.556,0.588,1,0.197,"Suns","Phoenix",240,113,117.2,101.4,108.1,11.6,9.1,2.82,22,104.12,99,82.5,99,0.574
"team",22200106,"MIN",1610612750,0.649,0.365,0.735,0.545,17.052,18.2,0.5,0.548,1,0.196,"Timberwolves","Minnesota",240,101.4,108.1,113,117.2,-11.6,-9.1,1.33,17.2,104.12,99,82.5,99,0.426
"team",22200103,"CHI",1610612741,0.513,0.294,0.825,0.527,10.284,10.4,0.506,0.55,1,0.2,"Bulls","Chicago",240,111.1,112.5,102.7,104.2,8.3,8.3,2,15.6,96.8,95.5,79.58,96,0.529
"team",22200103,"BKN",1610612751,0.75,0.175,0.706,0.473,18.68,18.9,0.568,0.601,1,0.201,"Nets","Brooklyn",240,102.7,104.2,111.1,112.5,-8.3,-8.3,1.5,21.2,96.8,95.5,79.58,95,0.471
"team",22200104,"MIA",1610612748,0.8,0.292,0.708,0.5,14.591,15.3,0.545,0.599,1,0.197,"Heat","Miami",240,112.8,118.4,107.4,112.4,5.4,6,2.13,22.3,102.14,97.5,81.25,98,0.54
"team",22200104,"GSW",1610612744,0.795,0.292,0.708,0.5,19.708,20.6,0.571,0.596,1,0.197,"Warriors","Golden State",240,107.4,112.4,112.8,118.4,-5.4,-6,1.55,21.8,102.14,97.5,81.25,97,0.46
"team",22200105,"ORL",1610612753,0.513,0.313,0.755,0.545,22.978,23.1,0.506,0.564,1,0.197,"Magic","Orlando",240,99.3,100,102.8,108.4,-3.6,-8.4,0.8,14.2,110.8,107.5,89.58,108,0.476
"team",22200105,"OKC",1610612760,0.622,0.245,0.688,0.455,15.071,15.9,0.526,0.559,1,0.194,"Thunder","Oklahoma City",240,102.8,108.4,99.3,100,3.6,8.4,1.65,18.8,110.8,107.5,89.58,107,0.524
"team",22200114,"TOR",1610612761,0.544,0.306,0.737,0.538,9.562,9.9,0.604,0.633,1,0.198,"Raptors","Toronto",240,124.3,128.8,90.8,90.9,33.5,37.9,2.82,20,112.6,110.5,92.08,111,0.689
"team",22200114,"SAS",1610612759,0.784,0.263,0.694,0.462,20.879,20.9,0.468,0.499,1,0.201,"Spurs","San Antonio",240,90.8,90.9,124.3,128.8,-33.5,-37.9,1.26,19.1,112.6,110.5,92.08,110,0.311
"team",22200109,"SAC",1610612758,0.707,0.191,0.783,0.484,11.981,12.5,0.552,0.581,1,0.2,"Kings","Sacramento",240,106.8,111.5,113.7,113.4,-6.9,-1.9,2.42,21.8,98.44,96.5,80.42,96,0.484
"team",22200109,"MIA",1610612748,0.614,0.217,0.809,0.516,11.373,11.3,0.556,0.581,1,0.199,"Heat","Miami",240,113.7,113.4,106.8,111.5,6.9,1.9,2.45,20.3,98.44,96.5,80.42,97,0.516
"team",22200113,"MIL",1610612749,0.558,0.308,0.87,0.571,15.45,15.5,0.522,0.566,1,0.199,"Bucks","Milwaukee",240,112,112.6,87,87.5,25,25.1,1.5,16.8,104.08,103.5,86.25,103,0.659
"team",22200113,"DET",1610612765,0.545,0.13,0.692,0.429,20.076,20.2,0.487,0.532,1,0.201,"Pistons","Detroit",240,87,87.5,112,112.6,-25,-25.1,0.86,14.4,104.08,103.5,86.25,104,0.341
"team",22200107,"CLE",1610612739,0.571,0.203,0.782,0.482,9.773,10,0.475,0.516,1,0.199,"Cavaliers","Cleveland",265,101.3,103.6,101.9,102.7,-0.6,0.9,2.18,16.5,101.18,99.62,83.02,110,0.482
"team",22200107,"BOS",1610612738,0.684,0.218,0.797,0.518,12.626,12.7,0.468,0.539,1,0.2,"Celtics","Boston",265,101.9,102.7,101.3,103.6,0.6,-0.9,1.86,17.9,101.18,99.62,83.02,110,0.518
"team",22200111,"CHI",1610612741,0.737,0.294,0.733,0.532,19.062,19.8,0.511,0.553,1,0.198,"Bulls","Chicago",240,101,105,85.4,85.4,15.6,19.5,1.4,19.5,103.98,102,85,101,0.573
"team",22200111,"CHA",1610612766,0.611,0.267,0.706,0.468,16.498,16.5,0.429,0.444,1,0.196,"Hornets","Charlotte",240,85.4,85.4,101,105,-15.6,-19.5,1.29,15.9,103.98,102,85,103,0.427
"team",22200115,"UTA",1610612762,0.718,0.326,0.733,0.527,17.865,18.5,0.524,0.555,1,0.196,"Jazz","Utah",240,105.1,108.7,107.7,110.8,-2.7,-2.1,1.65,20.7,95.38,92.5,77.08,92,0.486
"team",22200115,"DAL",1610612742,0.476,0.267,0.674,0.473,12.552,12.9,0.565,0.568,1,0.197,"Mavericks","Dallas",240,107.7,110.8,105.1,108.7,2.7,2.1,1.67,16.3,95.38,92.5,77.08,93,0.514
"team",22200110,"NYK",1610612752,0.622,0.296,0.636,0.483,16.378,16.8,0.467,0.501,1,0.199,"Knicks","New York",240,95.4,98,105.6,110.9,-10.2,-12.9,1.35,16.6,104.92,101,84.17,101,0.445
"team",22200110,"ATL",1610612737,0.636,0.364,0.704,0.517,8.487,8.9,0.467,0.491,1,0.197,"Hawks","Atlanta",240,105.6,110.9,95.4,98,10.2,12.9,3.11,18.5,104.92,101,84.17,101,0.555
"team",22200116,"POR",1610612757,0.75,0.321,0.745,0.515,19.15,20,0.478,0.528,1,0.196,"Trail Blazers","Portland",240,101.5,106,111.1,108.8,-9.6,-2.8,1.35,18.3,102.16,101,84.17,100,0.439
"team",22200116,"MEM",1610612763,0.737,0.255,0.679,0.485,15.018,14.7,0.536,0.585,1,0.198,"Grizzlies","Memphis",240,111.1,108.8,101.5,106,9.6,2.8,1.87,20.3,102.16,101,84.17,102,0.561
"team",22200112,"LAC",1610612746,0.488,0.222,0.655,0.46,15.25,15.3,0.56,0.59,1,0.197,"Clippers","LA",240,110.8,111.2,100.8,102,10.1,9.2,1.33,15.7,99.3,98.5,82.08,98,0.569
"team",22200112,"HOU",1610612745,0.459,0.345,0.778,0.54,18.955,19.2,0.483,0.519,1,0.196,"Rockets","Houston",240,100.8,102,110.8,111.2,-10.1,-9.2,0.89,12.8,99.3,98.5,82.08,99,0.431
"team",22200117,"NOP",1610612740,0.745,0.207,0.764,0.478,12.255,12.2,0.5,0.526,1,0.198,"Pelicans","New Orleans",265,102.4,101.7,104.2,103.4,-1.8,-1.7,2.5,21.8,103.86,104.6,87.17,115,0.49
"team",22200117,"LAL",1610612747,0.667,0.236,0.793,0.522,15.636,15.5,0.51,0.555,1,0.2,"Lakers","Los Angeles",265,104.2,103.4,102.4,101.7,1.8,1.7,1.67,19.2,103.86,104.6,87.17,116,0.51
"team",22200108,"WAS",1610612764,0.6,0.2,0.813,0.554,8.595,8.5,0.609,0.657,1,0.196,"Wizards","Washington",240,130,128.7,117.1,118.1,12.9,10.6,3.38,21.2,93.94,94,78.33,94,0.608
"team",22200108,"PHI",1610612755,0.641,0.188,0.8,0.446,8.439,8.5,0.577,0.598,1,0.198,"76ers","Philadelphia",240,117.1,118.1,130,128.7,-12.9,-10.6,3.13,19.9,93.94,94,78.33,94,0.392
"team",22200118,"ORL",1610612753,0.476,0.349,0.706,0.543,17.884,18.4,0.622,0.662,1,0.2,"Magic","Orlando",240,122.4,126.2,118.8,122.9,3.6,3.4,1.05,14.6,107.42,104,86.67,103,0.532
"team",22200118,"GSW",1610612744,0.62,0.294,0.651,0.457,12.891,13.3,0.613,0.623,1,0.196,"Warriors","Golden State",240,118.8,122.9,122.4,126.2,-3.6,-3.4,2.21,20.9,107.42,104,86.67,105,0.468
"team",22200119,"OKC",1610612760,0.422,0.22,0.775,0.467,9.866,9.7,0.516,0.543,1,0.199,"Thunder","Oklahoma City",240,108.5,106.8,118.4,119.6,-9.9,-12.8,1.9,14.6,102.2,102.5,85.42,103,0.424
"team",22200119,"DEN",1610612743,0.711,0.225,0.78,0.533,19.41,19.6,0.643,0.67,1,0.195,"Nuggets","Denver",240,118.4,119.6,108.5,106.8,9.9,12.8,1.6,22.4,102.2,102.5,85.42,102,0.576
"team",22200126,"SAS",1610612759,0.548,0.17,0.821,0.446,12.631,13,0.545,0.553,1,0.198,"Spurs","San Antonio",240,103,106,111.5,111.9,-8.5,-5.9,1.77,17.4,102.14,100.5,83.75,100,0.445
"team",22200126,"LAC",1610612746,0.619,0.179,0.83,0.554,15.785,15.8,0.619,0.639,1,0.201,"Clippers","LA",240,111.5,111.9,103,106,8.5,5.9,1.63,19.9,102.14,100.5,83.75,101,0.555
"team",22200123,"WAS",1610612764,0.6,0.218,0.8,0.463,13.174,13.3,0.41,0.464,1,0.202,"Wizards","Washington",240,87.2,87.8,130.4,132,-43.2,-44.2,1.38,14.6,98.42,97.5,81.25,98,0.288
"team",22200123,"BKN",1610612751,0.64,0.2,0.782,0.537,9.169,9.3,0.633,0.666,1,0.194,"Nets","Brooklyn",240,130.4,132,87.2,87.8,43.2,44.2,3.56,23.3,98.42,97.5,81.25,97,0.712
"team",22200120,"DET",1610612765,0.516,0.231,0.667,0.418,19.076,19.8,0.452,0.491,1,0.193,"Pistons","Detroit",240,88.4,91.7,115.4,116.7,-27.1,-25,0.84,12.8,98.32,96,80,96,0.298
"team",22200120,"CLE",1610612739,0.682,0.333,0.769,0.582,19.58,19.8,0.611,0.636,1,0.196,"Cavaliers","Cleveland",240,115.4,116.7,88.4,91.7,27.1,25,1.58,21.9,98.32,96,80,96,0.702
"team",22200122,"PHI",1610612755,0.73,0.308,0.689,0.464,13.731,14.6,0.444,0.485,1,0.2,"76ers","Philadelphia",240,95.2,101,102,101,-6.8,0,1.8,18.1,106.56,104,86.67,103,0.458
"team",22200122,"NYK",1610612752,0.649,0.311,0.692,0.536,21.178,21,0.519,0.577,1,0.198,"Knicks","New York",240,102,101,95.2,101,6.8,0,1.09,17.4,106.56,104,86.67,105,0.542
"team",22200121,"MIA",1610612748,0.548,0.24,0.826,0.521,18.368,18.4,0.451,0.535,1,0.199,"Heat","Miami",240,95.7,96.1,97,100,-1.3,-3.9,0.89,13.2,103.78,102,85,103,0.454
"team",22200121,"IND",1610612754,0.757,0.174,0.76,0.479,18.248,18.8,0.538,0.56,1,0.2,"Pacers","Indiana",240,97,100,95.7,96.1,1.3,3.9,1.47,20.4,103.78,102,85,101,0.546
"team",22200127,"TOR",1610612761,0.513,0.451,0.683,0.554,19,19.8,0.506,0.556,1,0.198,"Raptors","Toronto",240,110,114.6,109.9,114.4,0.1,0.2,1.05,14.5,100.5,96.5,80.42,96,0.47
"team",22200127,"DAL",1610612742,0.59,0.317,0.549,0.446,18.812,19.6,0.584,0.631,1,0.198,"Mavericks","Dallas",240,109.9,114.4,110,114.6,-0.1,-0.2,1.21,17.7,100.5,96.5,80.42,97,0.53
"team",22200128,"NOP",1610612740,0.585,0.333,0.811,0.557,15.879,16.2,0.58,0.608,1,0.2,"Pelicans","New Orleans",240,113.1,115.2,102.9,106.1,10.2,9.1,1.5,17.9,101.38,99,82.5,99,0.554
"team",22200128,"GSW",1610612744,0.657,0.189,0.667,0.443,22.549,23.2,0.577,0.64,1,0.196,"Warriors","Golden State",240,102.9,106.1,113.1,115.2,-10.2,-9.1,1,18,101.38,99,82.5,99,0.446
"team",22200130,"POR",1610612757,0.698,0.349,0.702,0.533,18.256,18.8,0.565,0.59,1,0.197,"Trail Blazers","Portland",240,109.5,112.5,110.1,112.8,-0.6,-0.3,1.67,21.5,97.42,95,79.17,96,0.521
"team",22200130,"PHX",1610612756,0.722,0.298,0.651,0.467,17.664,18.1,0.518,0.575,1,0.198,"Suns","Phoenix",240,110.1,112.8,109.5,112.5,0.6,0.3,1.53,19.2,97.42,95,79.17,94,0.479
"team",22200125,"MEM",1610612763,0.68,0.388,0.75,0.581,17.77,17.8,0.592,0.614,1,0.199,"Grizzlies","Memphis",240,121.6,121.5,93.7,91.7,27.9,29.8,1.79,21.4,106.28,107.5,89.58,107,0.638
"team",22200125,"CHA",1610612766,0.667,0.25,0.612,0.419,17.039,16.7,0.43,0.497,1,0.202,"Hornets","Charlotte",240,93.7,91.7,121.6,121.5,-27.9,-29.8,1.22,15.8,106.28,107.5,89.58,108,0.362
"team",22200129,"MIN",1610612750,0.564,0.193,0.804,0.481,15.169,15.5,0.484,0.513,1,0.197,"Timberwolves","Minnesota",240,96.7,99,111.3,109.5,-14.6,-10.5,1.38,16,104.4,104,86.67,103,0.399
"team",22200129,"MIL",1610612749,0.707,0.196,0.807,0.519,12.582,12.4,0.582,0.591,1,0.201,"Bucks","Milwaukee",240,111.3,109.5,96.7,99,14.6,10.5,2.23,20.8,104.4,104,86.67,105,0.601
"team",22200124,"CHI",1610612741,0.488,0.214,0.75,0.488,15.888,16.3,0.584,0.633,1,0.198,"Bulls","Chicago",240,111.2,114.4,114.8,119.4,-3.6,-5,1.24,15.9,107.08,103.5,86.25,104,0.481
"team",22200124,"BOS",1610612738,0.585,0.25,0.786,0.512,13.065,13.6,0.548,0.614,1,0.196,"Celtics","Boston",240,114.8,119.4,111.2,114.4,3.6,5,1.71,17.4,107.08,103.5,86.25,103,0.519
"team",22200131,"UTA",1610612762,0.596,0.365,0.733,0.536,7.968,8.2,0.587,0.605,1,0.196,"Jazz","Utah",240,129.5,134,119.2,120.8,10.3,13.2,3.88,21.2,98.86,96.5,80.42,97,0.543
"team",22200131,"LAL",1610612747,0.55,0.267,0.635,0.464,11.303,11.5,0.548,0.608,1,0.199,"Lakers","Los Angeles",240,119.2,120.8,129.5,134,-10.3,-13.2,2,17.1,98.86,96.5,80.42,96,0.457
"team",22200139,"POR",1610612757,0.733,0.269,0.688,0.47,18.08,19.1,0.424,0.458,1,0.199,"Trail Blazers","Portland",240,82.4,87.2,104.8,106.3,-22.4,-19,1.22,17,98.44,95,79.17,94,0.35
