"typeResult","idGame","slugTeam","idTeam","pctAST","pctOREB","pctDREB","pctTREB","pctTOVE","pctTOVTeam","pctEFG","pctTS","pctUSG","pctUSGE","teamName","cityTeam","minExact","ortgE","ortg","drtgE","drtg","netrtgE","netrtg","ratioASTtoTOV","ratioAST","paceE","pace","pacePer40PACE_PER40","possessions","ratioPIE"
"team",22200919,"DET",1610612765,0.429,0.278,0.721,0.474,8.748,9,0.473,0.51,1,0.2,"Pistons","Detroit",240,103,106,113.9,117,-10.9,-11,2,13.8,102.78,100,83.33,100,0.44
"team",22200919,"CHA",1610612766,0.558,0.279,0.722,0.526,16.556,17,0.596,0.631,1,0.197,"Hornets","Charlotte",240,113.9,117,103,106,10.9,11,1.41,18,102.78,100,83.33,100,0.56
"team",22200921,"NYK",1610612752,0.541,0.318,0.813,0.576,14.857,16,0.551,0.586,1,0.191,"Knicks","New York",240,108,116,98.8,98.9,9.2,17,1.33,15.6,98.06,94.5,78.75,94,0.581
"team",22200921,"BOS",1610612738,0.568,0.188,0.682,0.424,12.61,12.6,0.494,0.521,1,0.198,"Celtics","Boston",240,98.8,98.9,108,116,-9.2,-17,1.75,17.1,98.06,94.5,78.75,95,0.419
"team",22200922,"ORL",1610612753,0.583,0.319,0.75,0.527,17.628,17.9,0.513,0.558,1,0.197,"Magic","Orlando",240,104.7,106.3,98.8,97.9,5.9,8.4,1.24,16.4,95.28,95,79.17,95,0.541
"team",22200922,"NOP",1610612740,0.676,0.25,0.681,0.473,18.062,17.9,0.487,0.54,1,0.202,"Pelicans","New Orleans",240,98.8,97.9,104.7,106.3,-5.9,-8.4,1.35,18.2,95.28,95,79.17,95,0.459
"team",22200928,"SAC",1610612758,0.791,0.295,0.759,0.559,18.657,19,0.616,0.646,1,0.198,"Kings","Sacramento",240,114.7,117.1,109.8,111.4,4.9,5.7,1.7,22.8,106.88,105,87.5,105,0.551
"team",22200928,"OKC",1610612760,0.651,0.241,0.705,0.441,9.384,9.5,0.495,0.539,1,0.197,"Thunder","Oklahoma City",240,109.8,111.4,114.7,117.1,-4.9,-5.7,2.8,19.1,106.88,105,87.5,105,0.449
"team",22200931,"POR",1610612757,0.703,0.255,0.591,0.411,13.042,13.1,0.5,0.549,1,0.201,"Trail Blazers","Portland",240,105.3,106.1,118.2,125.5,-12.9,-19.4,2,19.3,101.86,98.5,82.08,99,0.42
"team",22200931,"GSW",1610612744,0.694,0.409,0.745,0.589,17.301,18.4,0.604,0.627,1,0.198,"Warriors","Golden State",240,118.2,125.5,105.3,106.1,12.9,19.4,1.89,22.7,101.86,98.5,82.08,98,0.58
"team",22200932,"MIN",1610612750,0.512,0.288,0.72,0.5,17.483,17.9,0.528,0.542,1,0.194,"Timberwolves","Minnesota",240,99.4,101.9,92.6,96.2,6.8,5.7,1.16,15.6,108.9,105.5,87.92,106,0.528
"team",22200932,"LAC",1610612746,0.686,0.28,0.712,0.5,22.911,23.8,0.488,0.542,1,0.2,"Clippers","LA",240,92.6,96.2,99.4,101.9,-6.8,-5.7,0.96,16.9,108.9,105.5,87.92,105,0.472
"team",22200930,"UTA",1610612762,0.5,0.35,0.714,0.526,18.72,19.6,0.412,0.466,1,0.2,"Jazz","Utah",240,88,92.2,95.3,100,-7.3,-7.8,0.75,11,106.92,102,85,102,0.446
"team",22200930,"SAS",1610612759,0.59,0.286,0.65,0.474,13.084,13.7,0.473,0.5,1,0.197,"Spurs","San Antonio",240,95.3,100,88,92.2,7.3,7.8,1.64,16.5,106.92,102,85,102,0.554
"team",22200929,"IND",1610612754,0.61,0.15,0.725,0.473,9.036,9.2,0.596,0.649,1,0.199,"Pacers","Indiana",240,124.5,126.5,120.4,122,4.1,4.5,2.78,19.3,100.46,99,82.5,98,0.549
"team",22200929,"DAL",1610612742,0.609,0.275,0.85,0.527,6.909,7,0.571,0.59,1,0.199,"Mavericks","Dallas",240,120.4,122,124.5,126.5,-4.1,-4.5,4,20.2,100.46,99,82.5,100,0.451
"team",22200926,"HOU",1610612745,0.688,0.294,0.738,0.495,12.452,13,0.541,0.552,1,0.198,"Rockets","Houston",240,107.3,112,134.3,133,-27,-21,2.54,22.4,101.72,100,83.33,100,0.407
"team",22200926,"DEN",1610612743,0.755,0.262,0.706,0.505,11.107,11,0.663,0.671,1,0.198,"Nuggets","Denver",240,134.3,133,107.3,112,27,21,3.64,26.7,101.72,100,83.33,100,0.593
"team",22200925,"TOR",1610612761,0.684,0.39,0.806,0.547,12.584,12.8,0.484,0.508,1,0.198,"Raptors","Toronto",240,109.1,110.6,106,105.4,3.1,5.3,2.17,18.5,93.92,93.5,77.92,94,0.495
"team",22200925,"CHI",1610612741,0.757,0.194,0.61,0.453,21.626,21.5,0.592,0.624,1,0.197,"Bulls","Chicago",240,106,105.4,109.1,110.6,-3.1,-5.3,1.4,22.1,93.92,93.5,77.92,93,0.505
"team",22200924,"MIL",1610612749,0.64,0.31,0.9,0.583,15.007,15.7,0.559,0.55,1,0.195,"Bucks","Milwaukee",240,104.2,109.3,95.4,97.2,8.8,12.1,1.88,20.5,111.14,107.5,89.58,108,0.553
"team",22200924,"BKN",1610612751,0.694,0.1,0.69,0.417,16.514,16.8,0.506,0.553,1,0.195,"Nets","Brooklyn",240,95.4,97.2,104.2,109.3,-8.8,-12.1,1.39,18.2,111.14,107.5,89.58,107,0.447
"team",22200923,"WAS",1610612764,0.396,0.4,0.667,0.535,9.109,9.5,0.526,0.562,1,0.199,"Wizards","Washington",240,120.4,125.3,119.1,119.6,1.3,5.7,2.11,14.2,98.08,96,80,95,0.52
"team",22200923,"ATL",1610612737,0.488,0.333,0.6,0.465,9.244,9.3,0.532,0.572,1,0.199,"Hawks","Atlanta",240,119.1,119.6,120.4,125.3,-1.3,-5.7,2.33,16,98.08,96,80,97,0.48
"team",22200927,"MEM",1610612763,0.49,0.306,0.686,0.478,6.223,6.5,0.482,0.506,1,0.198,"Grizzlies","Memphis",240,107.6,112,100.8,100,6.8,12,3.57,16.5,110.3,108.5,90.42,108,0.546
"team",22200927,"LAL",1610612747,0.579,0.314,0.694,0.522,24.047,23.9,0.517,0.567,1,0.2,"Lakers","Los Angeles",240,100.8,100,107.6,112,-6.8,-12,0.85,15.3,110.3,108.5,90.42,109,0.454
"team",22200936,"PHI",1610612755,0.61,0.262,0.778,0.529,9.711,9.7,0.584,0.642,1,0.199,"76ers","Philadelphia",240,128.4,128,99.9,103.2,28.5,24.7,2.78,19.7,94.4,93,77.5,93,0.619
"team",22200936,"MIA",1610612748,0.529,0.222,0.738,0.471,13.525,14,0.481,0.545,1,0.198,"Heat","Miami",240,99.9,103.2,128.4,128,-28.5,-24.7,1.38,15.1,94.4,93,77.5,93,0.381
"team",22200937,"NYK",1610612752,0.519,0.289,0.833,0.593,14.92,15.2,0.719,0.723,1,0.198,"Knicks","New York",240,132.4,135.2,109.5,112.4,23,22.9,1.75,19.7,107.52,105,87.5,105,0.591
"team",22200937,"BKN",1610612751,0.619,0.167,0.711,0.407,12.987,13.3,0.55,0.597,1,0.193,"Nets","Brooklyn",240,109.5,112.4,132.4,135.2,-23,-22.9,1.86,18.7,107.52,105,87.5,105,0.409
"team",22200935,"CLE",1610612739,0.467,0.308,0.725,0.489,7.125,7.5,0.543,0.558,1,0.196,"Cavaliers","Cleveland",240,115,121.5,121.5,125.8,-6.4,-4.3,3,16.2,97.28,93,77.5,93,0.455
"team",22200935,"BOS",1610612738,0.692,0.275,0.692,0.511,13.497,14,0.603,0.648,1,0.196,"Celtics","Boston",240,121.5,125.8,115,121.5,6.4,4.3,2.08,20.7,97.28,93,77.5,93,0.545
"team",22200938,"MEM",1610612763,0.675,0.186,0.61,0.431,8.757,8.6,0.584,0.618,1,0.199,"Grizzlies","Memphis",240,123.7,121.5,102.1,105.3,21.6,16.2,3.38,21.4,94.18,93.5,77.92,93,0.626
"team",22200938,"HOU",1610612745,0.472,0.39,0.814,0.569,13.402,13.8,0.461,0.49,1,0.198,"Rockets","Houston",240,102.1,105.3,123.7,121.5,-21.6,-16.2,1.31,13,94.18,93.5,77.92,94,0.374
"team",22200939,"ORL",1610612753,0.512,0.278,0.83,0.535,12.064,12.4,0.505,0.548,1,0.197,"Magic","Orlando",240,108.6,111.4,135.8,132.4,-27.2,-21,1.69,15.5,105.06,105,87.5,105,0.425
"team",22200939,"MIL",1610612749,0.592,0.17,0.722,0.465,7.816,7.6,0.66,0.679,1,0.201,"Bucks","Milwaukee",240,135.8,132.4,108.6,111.4,27.2,21,3.63,20.8,105.06,105,87.5,105,0.575
"team",22200934,"DET",1610612765,0.59,0.225,0.708,0.489,16.946,17,0.59,0.637,1,0.199,"Pistons","Detroit",240,114.6,115,112.9,114.7,1.7,0.3,1.35,17.6,101.98,101,84.17,100,0.496
"team",22200934,"CHI",1610612741,0.659,0.292,0.775,0.511,14.473,14.7,0.553,0.593,1,0.197,"Bulls","Chicago",240,112.9,114.7,114.6,115,-1.7,-0.3,1.8,19.2,101.98,101,84.17,102,0.504
"team",22200940,"OKC",1610612760,0.659,0.333,0.702,0.51,12.676,13.1,0.544,0.576,1,0.196,"Thunder","Oklahoma City",240,114.1,118.2,122.8,124.2,-8.7,-6.1,2.23,20.2,101.36,99,82.5,99,0.471
"team",22200940,"LAL",1610612747,0.579,0.298,0.667,0.49,12.979,13.1,0.575,0.633,1,0.202,"Lakers","Los Angeles",240,122.8,124.2,114.1,118.2,8.7,6.1,1.69,16.6,101.36,99,82.5,99,0.529
"team",22200933,"PHX",1610612756,0.714,0.167,0.738,0.486,12.548,12.9,0.522,0.549,1,0.195,"Suns","Phoenix",240,101.4,104,88.9,90.1,12.4,13.9,2.31,21.6,102.96,101,84.17,101,0.633
"team",22200933,"CHA",1610612766,0.625,0.262,0.833,0.514,13.683,13.9,0.415,0.454,1,0.199,"Hornets","Charlotte",240,88.9,90.1,101.4,104,-12.4,-13.9,1.43,14.9,102.96,101,84.17,101,0.367
"team",22200941,"POR",1610612757,0.5,0.304,0.659,0.478,14.62,15.1,0.512,0.587,1,0.199,"Trail Blazers","Portland",240,114.9,118.3,128.6,127.4,-13.7,-9.1,1.29,14.3,94.94,94,78.33,93,0.44
"team",22200941,"NOP",1610612740,0.5,0.341,0.696,0.522,6.375,6.3,0.567,0.61,1,0.202,"Pelicans","New Orleans",240,128.6,127.4,114.9,118.3,13.7,9.1,3.83,18,94.94,94,78.33,95,0.56
"team",22200943,"PHI",1610612755,0.622,0.171,0.795,0.519,14.034,14,0.654,0.694,1,0.197,"76ers","Philadelphia",240,126.3,126,130.5,133,-4.2,-7,2,21.1,100.82,100,83.33,100,0.515
"team",22200943,"DAL",1610612742,0.578,0.205,0.829,0.481,12.76,13,0.701,0.708,1,0.196,"Mavericks","Dallas",240,130.5,133,126.3,126,4.2,7,2,19.6,100.82,100,83.33,100,0.485
"team",22200942,"WAS",1610612764,0.698,0.222,0.706,0.479,14.916,14.9,0.595,0.629,1,0.197,"Wizards","Washington",240,118.3,117.8,107.5,106.9,10.9,10.9,2,21.5,100.52,101,84.17,101,0.554
"team",22200942,"TOR",1610612761,0.683,0.294,0.778,0.521,13.933,13.9,0.495,0.543,1,0.201,"Raptors","Toronto",240,107.5,106.9,118.3,117.8,-10.9,-10.9,2,19.8,100.52,101,84.17,101,0.446
"team",22200945,"LAC",1610612746,0.594,0.207,0.714,0.456,15.203,15.5,0.41,0.463,1,0.198,"Clippers","LA",240,86.5,88.3,112.9,111.7,-26.4,-23.3,1.19,14.3,103.56,103,85.83,103,0.344
"team",22200945,"GSW",1610612744,0.641,0.286,0.793,0.544,11.779,11.7,0.495,0.548,1,0.198,"Warriors","Golden State",240,112.9,111.7,86.5,88.3,26.4,23.3,2.08,17.6,103.56,103,85.83,103,0.656
"team",22200944,"SAS",1610612759,0.689,0.352,0.82,0.577,15.782,16.8,0.51,0.53,1,0.195,"Spurs","San Antonio",240,102.1,108.9,96.3,96.1,5.9,12.8,1.82,20.4,105.28,102,85,101,0.537
"team",22200944,"IND",1610612754,0.561,0.18,0.648,0.423,13.613,13.6,0.5,0.522,1,0.198,"Pacers","Indiana",240,96.3,96.1,102.1,108.9,-5.9,-12.8,1.64,17.4,105.28,102,85,103,0.463
"team",22200948,"BOS",1610612738,0.634,0.213,0.707,0.486,18.482,18.4,0.542,0.566,1,0.2,"Celtics","Boston",240,102.1,101.9,108,110.6,-5.9,-8.6,1.37,18.9,104.62,103.5,86.25,103,0.5
"team",22200948,"BKN",1610612751,0.625,0.293,0.787,0.514,12.213,12.5,0.495,0.54,1,0.198,"Nets","Brooklyn",240,108,110.6,102.1,101.9,5.9,8.6,1.92,17.3,104.62,103.5,86.25,104,0.5
"team",22200947,"POR",1610612757,0.537,0.277,0.634,0.443,17.176,17.5,0.546,0.579,1,0.199,"Trail Blazers","Portland",240,105.9,107.8,122.8,125.2,-16.9,-17.5,1.22,16.2,104.92,103,85.83,103,0.417
"team",22200947,"ATL",1610612737,0.577,0.366,0.723,0.557,16.184,16.5,0.637,0.658,1,0.202,"Hawks","Atlanta",240,122.8,125.2,105.9,107.8,16.9,17.5,1.76,20.7,104.92,103,85.83,103,0.583
"team",22200949,"NYK",1610612752,0.489,0.189,0.651,0.438,12.701,12.6,0.685,0.689,1,0.195,"Knicks","New York",240,129.1,128.4,124.9,126.3,4.2,2.1,1.92,18.6,95.28,95,79.17,95,0.499
"team",22200949,"MIA",1610612748,0.59,0.349,0.811,0.563,12.49,12.6,0.556,0.631,1,0.2,"Heat","Miami",240,124.9,126.3,129.1,128.4,-4.2,-2.1,1.92,17.7,95.28,95,79.17,95,0.501
"team",22200946,"ORL",1610612753,0.457,0.357,0.714,0.536,19.732,20.2,0.593,0.62,1,0.194,"Magic","Orlando",240,115.4,118.2,103.9,106,11.5,12.2,1.05,15.5,101.68,99.5,82.92,99,0.52
"team",22200946,"CHA",1610612766,0.658,0.286,0.643,0.464,20.588,21,0.545,0.596,1,0.198,"Hornets","Charlotte",240,103.9,106,115.4,118.2,-11.5,-12.2,1.19,18.5,101.68,99.5,82.92,100,0.48
"team",22200950,"PHX",1610612756,0.69,0.386,0.711,0.551,11.828,12.1,0.619,0.658,1,0.196,"Suns","Phoenix",240,134.4,137.4,110.6,115.6,23.8,21.8,2.64,21.5,93.5,90.5,75.42,91,0.571
"team",22200950,"CHI",1610612741,0.615,0.289,0.614,0.449,9.574,10,0.512,0.553,1,0.196,"Bulls","Chicago",240,110.6,115.6,134.4,137.4,-23.8,-21.8,2.67,18.9,93.5,90.5,75.42,90,0.429
"team",22200951,"UTA",1610612762,0.632,0.302,0.722,0.536,24.971,25,0.545,0.584,1,0.198,"Jazz","Utah",240,98.9,99,122.5,126.2,-23.5,-27.2,0.92,17.4,105.14,103.5,86.25,104,0.429
"team",22200951,"OKC",1610612760,0.596,0.278,0.698,0.464,6.594,6.8,0.582,0.59,1,0.2,"Thunder","Oklahoma City",240,122.5,126.2,98.9,99,23.5,27.2,4.43,20.9,105.14,103.5,86.25,103,0.571
"team",22200954,"SAC",1610612758,0.565,0.268,0.8,0.547,10.952,11.2,0.586,0.65,1,0.199,"Kings","Sacramento",240,127.4,130.6,127.2,127,0.3,3.6,2.36,19.2,100.16,99,82.5,98,0.517
"team",22200954,"LAC",1610612746,0.66,0.2,0.732,0.453,7.008,7,0.621,0.642,1,0.198,"Clippers","LA",240,127.2,127,127.4,130.6,-0.3,-3.6,4.43,22.6,100.16,99,82.5,100,0.483
"team",22200953,"NOP",1610612740,0.588,0.2,0.684,0.422,13.702,13.5,0.506,0.557,1,0.202,"Pelicans","New Orleans",240,104.3,103.1,112.7,112.5,-8.4,-9.4,1.54,16.4,95.34,96,80,96,0.409
"team",22200953,"GSW",1610612744,0.7,0.316,0.8,0.578,18.789,18.8,0.577,0.622,1,0.202,"Warriors","Golden State",240,112.7,112.5,104.3,103.1,8.4,9.4,1.56,21.1,95.34,96,80,96,0.591
"team",22200952,"MEM",1610612763,0.774,0.228,0.68,0.439,11.152,11.5,0.435,0.497,1,0.197,"Grizzlies","Memphis",240,98.3,101,115.7,116.5,-17.4,-15.5,2.18,18.1,98.14,96.5,80.42,96,0.385
"team",22200952,"DEN",1610612743,0.7,0.32,0.772,0.561,10.242,10.3,0.506,0.561,1,0.197,"Nuggets","Denver",240,115.7,116.5,98.3,101,17.4,15.5,2.8,20.2,98.14,96.5,80.42,97,0.615
"team",22200955,"MIN",1610612750,0.69,0.286,0.736,0.52,13.994,14,0.551,0.573,1,0.2,"Timberwolves","Minnesota",240,110,110,100.4,102,9.5,8,2.07,20.9,100.8,100,83.33,100,0.571
"team",22200955,"LAL",1610612747,0.639,0.264,0.714,0.48,14.77,15,0.471,0.523,1,0.197,"Lakers","Los Angeles",240,100.4,102,110,110,-9.5,-8,1.53,17,100.8,100,83.33,100,0.429
"team",22200960,"PHI",1610612755,0.571,0.273,0.683,0.471,6.168,6.3,0.607,0.663,1,0.196,"76ers","Philadelphia",240,136.7,138.5,133.6,135.4,3.1,3.1,4,18.4,97.3,96,80,96,0.481
"team",22200960,"MIL",1610612749,0.682,0.317,0.727,0.529,13.358,13.5,0.633,0.682,1,0.198,"Bucks","Milwaukee",240,133.6,135.4,136.7,138.5,-3.1,-3.1,2.31,21.7,97.3,96,80,96,0.519
"team",22200958,"MIA",1610612748,0.738,0.326,0.75,0.54,19.778,20,0.584,0.628,1,0.196,"Heat","Miami",240,115.7,117,111,110.1,4.7,6.9,1.55,21.5,99.66,99.5,82.92,100,0.545
"team",22200958,"ATL",1610612737,0.595,0.25,0.674,0.46,16.293,16.2,0.525,0.591,1,0.201,"Hawks","Atlanta",240,111,110.1,115.7,117,-4.7,-6.9,1.38,16.9,99.66,99.5,82.92,99,0.455
"team",22200961,"SAC",1610612758,0.51,0.244,0.737,0.47,6.173,6.2,0.629,0.656,1,0.2,"Kings","Sacramento",240,137.9,138.1,138.5,139.4,-0.6,-1.2,4.17,18.8,98.42,98,81.67,97,0.469
"team",22200961,"MIN",1610612750,0.646,0.263,0.756,0.53,12.043,12.1,0.725,0.737,1,0.197,"Timberwolves","Minnesota",240,138.5,139.4,137.9,138.1,0.6,1.2,2.58,22.7,98.42,98,81.67,99,0.531
"team",22200959,"SAS",1610612759,0.632,0.306,0.659,0.473,15.496,15.3,0.529,0.58,1,0.199,"Spurs","San Antonio",240,113.6,112.2,123.6,125.8,-10,-13.5,1.6,17.9,97.74,97.5,81.25,98,0.458
"team",22200959,"HOU",1610612745,0.531,0.341,0.694,0.527,16.214,16.5,0.609,0.631,1,0.195,"Rockets","Houston",240,123.6,125.8,113.6,112.2,10,13.5,1.63,18.7,97.74,97.5,81.25,97,0.542
"team",22200957,"DET",1610612765,0.576,0.314,0.776,0.54,23.077,23.5,0.444,0.489,1,0.2,"Pistons","Detroit",240,86.5,88.2,110.8,111.8,-24.2,-23.5,0.79,14.1,103.46,102,85,102,0.373
"team",22200957,"CLE",1610612739,0.644,0.224,0.686,0.46,11.66,11.8,0.571,0.576,1,0.198,"Cavaliers","Cleveland",240,110.8,111.8,86.5,88.2,24.2,23.5,2.42,20.7,103.46,102,85,102,0.627
"team",22200956,"WAS",1610612764,0.684,0.333,0.761,0.565,24.077,24.2,0.6,0.644,1,0.201,"Wizards","Washington",265,109.3,110.1,115.8,117.2,-6.5,-7.1,1.08,19.3,90.49,89.66,74.72,99,0.491
"team",22200956,"TOR",1610612761,0.638,0.239,0.667,0.435,13.978,14.1,0.589,0.603,1,0.196,"Raptors","Toronto",265,115.8,117.2,109.3,110.1,6.5,7.1,2.14,21.4,90.49,89.66,74.72,99,0.509
"team",22200968,"UTA",1610612762,0.698,0.326,0.674,0.494,15.402,15.5,0.551,0.596,1,0.2,"Jazz","Utah",240,114.6,115.5,125.8,125.2,-11.3,-9.7,1.88,20.6,103.2,103,85.83,103,0.456
"team",22200968,"OKC",1610612760,0.545,0.326,0.674,0.506,11.705,11.7,0.586,0.635,1,0.203,"Thunder","Oklahoma City",240,125.8,125.2,114.6,115.5,11.3,9.7,2,17.5,103.2,103,85.83,103,0.544
"team",22200967,"SAS",1610612759,0.535,0.245,0.706,0.425,14.39,14.6,0.522,0.538,1,0.196,"Spurs","San Antonio",240,105.5,106.8,136.9,136.5,-31.3,-29.7,1.53,16.4,104,103.5,86.25,103,0.328
"team",22200967,"HOU",1610612745,0.558,0.294,0.755,0.575,11.565,11.5,0.688,0.726,1,0.202,"Rockets","Houston",240,136.9,136.5,105.5,106.8,31.3,29.7,2.42,20.9,104,103.5,86.25,104,0.672
"team",22200965,"CHA",1610612766,0.515,0.107,0.825,0.469,10.04,9.9,0.42,0.455,1,0.199,"Hornets","Charlotte",240,86.3,85.1,100.3,101,-14,-15.8,1.7,14,100.64,101,84.17,101,0.396
"team",22200965,"BKN",1610612751,0.583,0.175,0.893,0.531,7.868,7.9,0.457,0.502,1,0.193,"Nets","Brooklyn",240,100.3,101,86.3,85.1,14,15.8,2.63,16.1,100.64,101,84.17,101,0.604
"team",22200962,"PHX",1610612756,0.551,0.317,0.829,0.573,9,9.3,0.618,0.65,1,0.2,"Suns","Phoenix",240,130,134,127.6,128.6,2.4,5.4,3,19.9,99.36,97.5,81.25,97,0.539
"team",22200962,"DAL",1610612742,0.395,0.171,0.683,0.427,10.13,10.2,0.591,0.672,1,0.197,"Mavericks","Dallas",240,127.6,128.6,130,134,-2.4,-5.4,1.5,12.6,99.36,97.5,81.25,98,0.461
"team",22200973,"WAS",1610612764,0.457,0.339,0.848,0.556,8.799,9,0.463,0.49,1,0.198,"Wizards","Washington",240,108.5,111,119.8,114.7,-11.3,-3.7,2.33,14.7,99.98,101,84.17,100,0.443
"team",22200973,"MIL",1610612749,0.769,0.152,0.661,0.444,12.285,11.8,0.602,0.631,1,0.201,"Bucks","Milwaukee",240,119.8,114.7,108.5,111,11.3,3.7,2.5,22.3,99.98,101,84.17,102,0.557
"team",22200969,"NYK",1610612752,0.383,0.278,0.662,0.492,16.938,17.4,0.574,0.6,1,0.198,"Knicks","New York",290,110.9,113.9,108.4,112.2,2.5,1.7,0.9,12.2,98.1,95.17,79.31,115,0.506
"team",22200969,"BOS",1610612738,0.628,0.338,0.722,0.508,13.445,13.9,0.491,0.538,1,0.197,"Celtics","Boston",290,108.4,112.2,110.9,113.9,-2.5,-1.7,1.69,16.6,98.1,95.17,79.31,115,0.494
"team",22200970,"MEM",1610612763,0.64,0.067,0.571,0.31,7.648,7.9,0.641,0.654,1,0.195,"Grizzlies","Memphis",240,123.3,127.7,129.3,131.1,-6,-3.3,4,23.1,104.5,102,85,101,0.473
"team",22200970,"LAC",1610612746,0.556,0.429,0.933,0.69,16.284,16.5,0.6,0.672,1,0.199,"Clippers","LA",240,129.3,131.1,123.3,127.7,6,3.3,1.47,17.6,104.5,102,85,103,0.527
"team",22200963,"IND",1610612754,0.563,0.319,0.742,0.487,9.275,9.6,0.596,0.619,1,0.196,"Pacers","Indiana",240,128.8,133,127.1,131.2,1.7,1.8,3,19.7,96.52,93.5,77.92,94,0.502
"team",22200963,"CHI",1610612741,0.4,0.258,0.681,0.513,15.625,16.1,0.676,0.718,1,0.198,"Bulls","Chicago",240,127.1,131.2,128.8,133,-1.7,-1.8,1.2,15.3,96.52,93.5,77.92,93,0.498
"team",22200964,"LAL",1610612747,0.69,0.309,0.754,0.536,8.681,9.1,0.5,0.54,1,0.197,"Lakers","Los Angeles",240,109,114.1,100.1,106.1,8.9,8.1,3.22,20.3,104.3,99,82.5,99,0.556
"team",22200964,"GSW",1610612744,0.75,0.246,0.691,0.464,12.39,13.1,0.495,0.531,1,0.197,"Warriors","Golden State",240,100.1,106.1,109,114.1,-8.9,-8.1,2.08,19.4,104.3,99,82.5,99,0.444
"team",22200966,"POR",1610612757,0.692,0.304,0.833,0.574,16.178,16.7,0.566,0.628,1,0.2,"Trail Blazers","Portland",240,116.1,119.6,115.9,116.7,0.2,2.9,1.59,19.1,103.86,102,85,102,0.511
"team",22200966,"ORL",1610612753,0.69,0.167,0.696,0.426,10.717,10.8,0.565,0.609,1,0.199,"Magic","Orlando",240,115.9,116.7,116.1,119.6,-0.2,-2.9,2.64,21.1,103.86,102,85,102,0.489
"team",22200975,"TOR",1610612761,0.674,0.311,0.682,0.494,15.182,15.3,0.558,0.596,1,0.202,"Raptors","Toronto",240,114.4,115.3,120.3,119.2,-5.9,-3.9,1.93,20.9,98.46,98.5,82.08,98,0.465
"team",22200975,"DEN",1610612743,0.698,0.318,0.689,0.506,14.268,14.1,0.576,0.614,1,0.198,"Nuggets","Denver",240,120.3,119.2,114.4,115.3,5.9,3.9,2.14,21.4,98.46,98.5,82.08,99,0.535
"team",22200971,"CLE",1610612739,0.628,0.291,0.721,0.517,14.151,13.9,0.51,0.551,1,0.198,"Cavaliers","Cleveland",265,111.3,109.3,104.4,106.5,7,2.7,1.8,18.1,97.47,97.36,81.13,108,0.549
"team",22200971,"BOS",1610612738,0.595,0.279,0.709,0.483,12.816,13.1,0.495,0.517,1,0.195,"Celtics","Boston",265,104.4,106.5,111.3,109.3,-7,-2.7,1.79,16.8,97.47,97.36,81.13,107,0.451
"team",22200976,"SAC",1610612758,0.83,0.154,0.816,0.481,11.364,11.3,0.663,0.67,1,0.195,"Kings","Sacramento",240,127.1,126.8,113.5,111.3,13.6,15.5,3.55,27.5,95.98,97,80.83,97,0.558
"team",22200976,"NOP",1610612740,0.674,0.184,0.846,0.519,16.814,16.5,0.606,0.627,1,0.198,"Pelicans","New Orleans",240,113.5,111.3,127.1,126.8,-13.6,-15.5,1.81,22.1,95.98,97,80.83,97,0.442
"team",22200977,"POR",1610612757,0.737,0.136,0.673,0.419,11.579,11.5,0.583,0.618,1,0.202,"Trail Blazers","Portland",240,115.8,114.6,109.7,107.2,6.1,7.4,2.55,21.9,94.9,96.5,80.42,96,0.52
"team",22200977,"DET",1610612765,0.75,0.327,0.864,0.581,16.878,16.5,0.523,0.549,1,0.2,"Pistons","Detroit",240,109.7,107.2,115.8,114.6,-6.1,-7.4,1.88,21.3,94.9,96.5,80.42,97,0.48
"team",22200974,"MIA",1610612748,0.659,0.27,0.622,0.463,11.425,11.2,0.636,0.697,1,0.203,"Heat","Miami",240,135,132.7,126.6,130.6,8.4,2,2.45,20.6,98.7,98,81.67,98,0.532
"team",22200974,"ATL",1610612737,0.549,0.378,0.73,0.537,10.878,11.2,0.603,0.627,1,0.198,"Hawks","Atlanta",240,126.6,130.6,135,132.7,-8.4,-2,2.55,19.8,98.7,98,81.67,98,0.468
"team",22200972,"PHI",1610612755,0.771,0.229,0.786,0.532,11.351,11.4,0.683,0.745,1,0.197,"76ers","Philadelphia",240,139,140,132.9,136.2,6.2,3.8,3.08,25,106.68,105,87.5,105,0.538
"team",22200972,"IND",1610612754,0.528,0.214,0.771,0.468,8.361,8.6,0.672,0.69,1,0.197,"Pacers","Indiana",240,132.9,136.2,139,140,-6.2,-3.8,3.11,19.9,106.68,105,87.5,105,0.462
"team",22200983,"UTA",1610612762,0.561,0.2,0.863,0.519,14.159,14.5,0.527,0.563,1,0.2,"Jazz","Utah",240,102.7,105.5,106.5,109.1,-3.8,-3.6,1.44,16.2,112.84,110,91.67,110,0.475
"team",22200983,"DAL",1610612742,0.571,0.137,0.8,0.481,15.087,15.5,0.579,0.608,1,0.197,"Mavericks","Dallas",240,106.5,109.1,102.7,105.5,3.8,3.6,1.41,17.2,112.84,110,91.67,110,0.525
"team",22200984,"MEM",1610612763,0.5,0.117,0.755,0.416,6.557,6.5,0.435,0.487,1,0.199,"Grizzlies","Memphis",240,96.5,96.3,101.1,104.7,-4.6,-8.4,2.57,13.8,108.76,107,89.17,107,0.41
