"typeResult","idGame","slugTeam","idTeam","pctAST","pctOREB","pctDREB","pctTREB","pctTOVE","pctTOVTeam","pctEFG","pctTS","pctUSG","pctUSGE","teamName","cityTeam","minExact","ortgE","ortg","drtgE","drtg","netrtgE","netrtg","ratioASTtoTOV","ratioAST","paceE","pace","pacePer40PACE_PER40","possessions","ratioPIE"
"team",22200522,"SAC",1610612758,0.681,0.333,0.694,0.494,11.881,12,0.607,0.635,1,0.202,"Kings","Sacramento",240,125.7,127,123.6,126,2.1,1,2.67,22.2,101.46,100,83.33,100,0.508
"team",22200522,"DEN",1610612743,0.633,0.306,0.667,0.506,15.699,16,0.647,0.678,1,0.2,"Nuggets","Denver",240,123.6,126,125.7,127,-2.1,-1,1.94,22.2,101.46,100,83.33,100,0.492
"team",22200521,"UTA",1610612762,0.703,0.224,0.792,0.495,11.49,11.7,0.489,0.522,1,0.201,"Jazz","Utah",240,102.5,103.9,109.9,107.7,-7.5,-3.8,2.17,18.5,103.16,103.5,86.25,103,0.485
"team",22200521,"GSW",1610612744,0.595,0.208,0.776,0.505,12.76,12.5,0.517,0.566,1,0.198,"Warriors","Golden State",240,109.9,107.7,102.5,103.9,7.5,3.8,1.69,16.4,103.16,103.5,86.25,104,0.515
"team",22200516,"WAS",1610612764,0.574,0.444,0.686,0.586,13.638,14.1,0.622,0.673,1,0.194,"Wizards","Washington",240,133.2,138,108.5,112.1,24.8,26,2.08,20.1,94.68,91.5,76.25,92,0.646
"team",22200516,"PHX",1610612756,0.641,0.314,0.556,0.414,11.697,12.1,0.523,0.542,1,0.202,"Suns","Phoenix",240,108.5,112.1,133.2,138,-24.8,-26,2.27,19.2,94.68,91.5,76.25,91,0.354
"team",22200518,"MIA",1610612748,0.455,0.28,0.667,0.457,6.313,6.3,0.538,0.565,1,0.198,"Heat","Miami",240,117.8,117.9,96.5,105.4,21.4,12.5,3.33,16,98.32,94,78.33,95,0.571
"team",22200518,"LAL",1610612747,0.676,0.333,0.72,0.543,25.591,28,0.565,0.586,1,0.192,"Lakers","Los Angeles",240,96.5,105.4,117.8,117.9,-21.4,-12.5,0.96,18.6,98.32,94,78.33,93,0.429
"team",22200517,"BKN",1610612751,0.524,0.14,0.729,0.48,12.31,12.5,0.566,0.597,1,0.197,"Nets","Brooklyn",240,110.8,112.5,107.3,110.3,3.4,2.2,1.83,17.7,98.58,96.5,80.42,96,0.521
"team",22200517,"ATL",1610612737,0.524,0.271,0.86,0.52,4.013,4.1,0.474,0.501,1,0.197,"Hawks","Atlanta",240,107.3,110.3,110.8,112.5,-3.4,-2.2,5.5,16.6,98.58,96.5,80.42,97,0.479
"team",22200524,"IND",1610612754,0.583,0.162,0.625,0.424,9.069,9.1,0.676,0.716,1,0.198,"Pacers","Indiana",240,136,136.4,127.5,128.6,8.5,7.8,3.11,21.3,99.02,98.5,82.08,99,0.536
"team",22200524,"CLE",1610612739,0.58,0.375,0.838,0.576,11.134,11.2,0.583,0.601,1,0.197,"Cavaliers","Cleveland",240,127.5,128.6,136,136.4,-8.5,-7.8,2.64,20,99.02,98.5,82.08,98,0.464
"team",22200526,"TOR",1610612761,0.538,0.328,0.6,0.45,8.2,8.2,0.458,0.497,1,0.199,"Raptors","Toronto",240,108.7,109.3,118.8,124,-10.2,-14.7,2.63,15.5,98.86,96.5,80.42,97,0.427
"team",22200526,"MEM",1610612763,0.771,0.4,0.672,0.55,15.974,16.7,0.574,0.588,1,0.195,"Grizzlies","Memphis",240,118.8,124,108.7,109.3,10.2,14.7,2.31,24,98.86,96.5,80.42,96,0.573
"team",22200528,"HOU",1610612745,0.553,0.281,0.796,0.519,12.587,12.9,0.512,0.557,1,0.2,"Rockets","Houston",240,110.4,112.9,122.9,126.5,-12.5,-13.6,1.62,15.4,104.14,101.5,84.58,101,0.412
"team",22200528,"DAL",1610612742,0.638,0.204,0.719,0.481,8.571,8.8,0.615,0.632,1,0.196,"Mavericks","Dallas",240,122.9,126.5,110.4,112.9,12.5,13.6,3.33,21.3,104.14,101.5,84.58,102,0.588
"team",22200525,"LAC",1610612746,0.605,0.2,0.72,0.46,12.979,13,0.567,0.578,1,0.198,"Clippers","LA",240,109.8,110,114.1,116,-4.3,-6,2,19.4,100.92,100,83.33,100,0.47
"team",22200525,"BOS",1610612738,0.5,0.28,0.8,0.54,11.802,12,0.544,0.576,1,0.197,"Celtics","Boston",240,114.1,116,109.8,110,4.3,6,1.83,16.3,100.92,100,83.33,100,0.53
"team",22200527,"SAS",1610612759,0.556,0.4,0.655,0.54,13.031,13.1,0.574,0.605,1,0.199,"Spurs","San Antonio",240,122.3,123.2,111,116.2,11.3,7.1,1.92,18,101.7,99,82.5,99,0.573
"team",22200527,"NYK",1610612752,0.526,0.345,0.6,0.46,12.543,13.1,0.506,0.555,1,0.197,"Knicks","New York",240,111,116.2,122.3,123.2,-11.3,-7.1,1.54,14.6,101.7,99,82.5,99,0.427
"team",22200523,"OKC",1610612760,0.357,0.305,0.705,0.476,10.985,11.7,0.48,0.522,1,0.2,"Thunder","Oklahoma City",240,103.4,109.7,117.8,116.3,-14.3,-6.6,1.25,11.1,106,103.5,86.25,103,0.362
"team",22200523,"CHA",1610612766,0.717,0.295,0.695,0.524,17.517,17.3,0.607,0.625,1,0.197,"Hornets","Charlotte",240,117.8,116.3,103.4,109.7,14.3,6.6,1.83,22.3,106,103.5,86.25,104,0.638
"team",22200537,"UTA",1610612762,0.652,0.231,0.682,0.47,12.597,13,0.595,0.643,1,0.198,"Jazz","Utah",240,121.1,125,121.9,123.5,-0.8,1.5,2.31,21.4,103.28,101,84.17,100,0.508
"team",22200537,"SAC",1610612758,0.64,0.318,0.769,0.53,14.512,14.7,0.622,0.641,1,0.198,"Kings","Sacramento",240,121.9,123.5,121.1,125,0.8,-1.5,2.13,22,103.28,101,84.17,102,0.492
"team",22200530,"LAL",1610612747,0.654,0.333,0.754,0.569,14.826,15.1,0.594,0.625,1,0.197,"Lakers","Los Angeles",240,120.5,122.6,112.2,115.2,8.2,7.4,2.13,22.1,107.86,105.5,87.92,106,0.594
"team",22200530,"ATL",1610612737,0.458,0.246,0.667,0.431,9.276,9.5,0.53,0.551,1,0.197,"Hawks","Atlanta",240,112.2,115.2,120.5,122.6,-8.2,-7.4,2.2,15.5,107.86,105.5,87.92,105,0.406
"team",22200531,"TOR",1610612761,0.5,0.209,0.649,0.413,12.443,12.4,0.562,0.611,1,0.199,"Raptors","Toronto",240,117.2,116.5,104.9,107.2,12.2,9.3,1.67,16.1,97.78,97,80.83,97,0.515
"team",22200531,"PHX",1610612756,0.743,0.351,0.791,0.588,27.24,27.8,0.592,0.641,1,0.196,"Suns","Phoenix",240,104.9,107.2,117.2,116.5,-12.2,-9.3,0.96,19.4,97.78,97,80.83,97,0.485
"team",22200536,"POR",1610612757,0.524,0.389,0.635,0.509,15.981,16.5,0.527,0.554,1,0.196,"Trail Blazers","Portland",240,111.9,115.5,122.6,120.4,-10.7,-4.9,1.38,15.8,98.18,97.5,81.25,97,0.448
"team",22200536,"GSW",1610612744,0.69,0.365,0.611,0.491,13.508,13.3,0.555,0.589,1,0.2,"Warriors","Golden State",240,122.6,120.4,111.9,115.5,10.7,4.9,2.23,20.4,98.18,97.5,81.25,98,0.552
"team",22200532,"DET",1610612765,0.683,0.375,0.615,0.483,16.071,16.5,0.576,0.611,1,0.197,"Pistons","Detroit",240,118.5,121.6,131.2,136.1,-12.7,-14.4,1.75,19.9,100.08,97,80.83,97,0.451
"team",22200532,"CHI",1610612741,0.396,0.385,0.625,0.517,13.917,14.4,0.641,0.669,1,0.194,"Bulls","Chicago",240,131.2,136.1,118.5,121.6,12.7,14.4,1.5,15.7,100.08,97,80.83,97,0.549
"team",22200529,"WAS",1610612764,0.786,0.167,0.806,0.571,24.074,24.3,0.66,0.692,1,0.198,"Wizards","Washington",240,110.2,111.2,90.9,93.5,19.3,17.8,1.27,22.8,109.02,107,89.17,107,0.644
"team",22200529,"ORL",1610612753,0.571,0.194,0.833,0.429,9.996,10.3,0.445,0.467,1,0.198,"Magic","Orlando",240,90.9,93.5,110.2,111.2,-19.3,-17.8,2.18,16.9,109.02,107,89.17,107,0.356
"team",22200533,"MIN",1610612750,0.45,0.153,0.574,0.354,7.41,7.5,0.478,0.533,1,0.197,"Timberwolves","Minnesota",240,105.6,106.5,113.3,115,-7.7,-8.4,2.25,13.5,108.24,107,89.17,107,0.426
"team",22200533,"MIL",1610612749,0.581,0.426,0.847,0.646,19.351,19.6,0.538,0.572,1,0.198,"Bucks","Milwaukee",240,113.3,115,105.6,106.5,7.7,8.4,1.19,16.3,108.24,107,89.17,107,0.574
"team",22200534,"PHI",1610612755,0.667,0.171,0.698,0.462,18.872,19.6,0.653,0.685,1,0.195,"76ers","Philadelphia",240,115.2,119.6,123.5,129.6,-8.3,-10,1.47,21.3,101.76,97.5,81.25,97,0.474
"team",22200534,"NOP",1610612740,0.442,0.302,0.829,0.538,13.613,14.3,0.631,0.663,1,0.191,"Pelicans","New Orleans",240,123.5,129.6,115.2,119.6,8.3,10,1.36,14.7,101.76,97.5,81.25,98,0.526
"team",22200535,"MIA",1610612748,0.538,0.292,0.788,0.494,14.395,14.9,0.529,0.594,1,0.194,"Heat","Miami",240,114.2,117.8,123.2,122.8,-9,-5,1.4,15.4,102.44,101,84.17,101,0.45
"team",22200535,"DEN",1610612743,0.756,0.212,0.708,0.506,19.865,19.8,0.704,0.724,1,0.199,"Nuggets","Denver",240,123.2,122.8,114.2,117.8,9,5,1.7,24.3,102.44,101,84.17,101,0.55
"team",22200545,"PHI",1610612755,0.63,0.339,0.721,0.538,12.325,12.7,0.52,0.54,1,0.199,"76ers","Philadelphia",240,109,112.7,93.5,94.1,15.5,18.6,2.23,19.5,104.08,102,85,102,0.637
"team",22200545,"OKC",1610612760,0.457,0.279,0.661,0.462,15.582,15.7,0.446,0.472,1,0.199,"Thunder","Oklahoma City",240,93.5,94.1,109,112.7,-15.5,-18.6,1,12,104.08,102,85,102,0.363
"team",22200546,"UTA",1610612762,0.657,0.417,0.694,0.557,15.943,16.2,0.537,0.613,1,0.199,"Jazz","Utah",240,122.6,124.2,120.9,128.6,1.6,-4.3,1.44,16.5,102.28,98.5,82.08,99,0.49
"team",22200546,"MIA",1610612748,0.711,0.306,0.583,0.443,11.516,12.2,0.579,0.616,1,0.196,"Heat","Miami",240,120.9,128.6,122.6,124.2,-1.6,4.3,2.67,21.9,102.28,98.5,82.08,98,0.51
"team",22200544,"MIN",1610612750,0.472,0.208,0.667,0.444,14.934,14.9,0.494,0.551,1,0.201,"Timberwolves","Minnesota",240,103.5,103,115.6,113.7,-12.1,-10.8,1.13,13.4,100.38,101.5,84.58,101,0.431
"team",22200544,"DET",1610612765,0.488,0.333,0.792,0.556,13.955,13.7,0.539,0.572,1,0.201,"Pistons","Detroit",240,115.6,113.7,103.5,103,12.1,10.8,1.5,15.4,100.38,101.5,84.58,102,0.569
"team",22200539,"CHA",1610612766,0.737,0.288,0.941,0.527,11.623,11.9,0.453,0.504,1,0.196,"Hornets","Charlotte",240,102.7,105,122.6,123,-19.9,-18,2.33,19.3,101.8,100.5,83.75,101,0.406
"team",22200539,"BKN",1610612751,0.542,0.059,0.712,0.473,13.95,14,0.681,0.696,1,0.199,"Nets","Brooklyn",240,122.6,123,102.7,105,19.9,18,1.86,20.3,101.8,100.5,83.75,100,0.594
"team",22200543,"NOP",1610612740,0.5,0.365,0.688,0.505,17.883,18.7,0.396,0.473,1,0.199,"Pelicans","New Orleans",240,90.3,94.4,107.7,109.4,-17.4,-15,0.8,11.2,109.76,106.5,88.75,107,0.337
"team",22200543,"MEM",1610612763,0.553,0.313,0.635,0.495,17.645,17.9,0.538,0.57,1,0.196,"Grizzlies","Memphis",240,107.7,109.4,90.3,94.4,17.4,15,1.37,17.7,109.76,106.5,88.75,106,0.663
"team",22200541,"NYK",1610612752,0.571,0.317,0.673,0.482,10.196,10.3,0.472,0.519,1,0.202,"Knicks","New York",240,110.1,111.3,87.9,89.8,22.2,21.5,2,14.9,99.1,97.5,81.25,97,0.597
"team",22200541,"HOU",1610612745,0.69,0.327,0.683,0.518,24.97,25.5,0.468,0.505,1,0.198,"Rockets","Houston",240,87.9,89.8,110.1,111.3,-22.2,-21.5,0.8,15.1,99.1,97.5,81.25,98,0.403
"team",22200542,"SAS",1610612759,0.596,0.432,0.805,0.612,13.391,13.7,0.6,0.631,1,0.202,"Spurs","San Antonio",240,128.8,131.6,133.7,131.3,-4.9,0.3,2.15,20,95.66,95.5,79.58,95,0.525
"team",22200542,"DAL",1610612742,0.42,0.195,0.568,0.388,5.306,5.2,0.663,0.661,1,0.202,"Mavericks","Dallas",240,133.7,131.3,128.8,131.6,4.9,-0.3,4.2,17.3,95.66,95.5,79.58,96,0.475
"team",22200540,"CLE",1610612739,0.513,0.333,0.795,0.547,21.135,21.4,0.535,0.552,1,0.199,"Cavaliers","Cleveland",240,103.7,105.1,104.6,103,-0.9,2.1,0.95,14.9,98.46,98.5,82.08,98,0.484
"team",22200540,"CHI",1610612741,0.359,0.205,0.667,0.453,15.375,15.2,0.525,0.557,1,0.201,"Bulls","Chicago",240,104.6,103,103.7,105.1,0.9,-2.1,0.93,11.6,98.46,98.5,82.08,99,0.516
"team",22200538,"LAC",1610612746,0.535,0.211,0.727,0.488,15.879,15.8,0.638,0.701,1,0.197,"Clippers","LA",240,129,128.7,125,128.4,4,0.3,1.44,17.5,102.76,101.5,84.58,101,0.492
"team",22200538,"IND",1610612754,0.609,0.273,0.789,0.512,11.455,11.8,0.602,0.65,1,0.195,"Pacers","Indiana",240,125,128.4,129,128.7,-4,-0.3,2.33,19.9,102.76,101.5,84.58,102,0.508
"team",22200548,"WAS",1610612764,0.58,0.354,0.714,0.559,16.816,17.5,0.569,0.584,1,0.197,"Wizards","Washington",240,110.2,114.6,90.8,92.2,19.4,22.3,1.61,19.6,105.82,103,85.83,103,0.642
"team",22200548,"MIL",1610612749,0.647,0.286,0.646,0.441,15.296,15.5,0.422,0.463,1,0.201,"Bucks","Milwaukee",240,90.8,92.2,110.2,114.6,-19.4,-22.3,1.38,15.6,105.82,103,85.83,103,0.358
"team",22200547,"SAC",1610612758,0.615,0.333,0.586,0.461,15.296,16,0.484,0.526,1,0.196,"Kings","Sacramento",240,103.3,108,116.2,116.8,-12.9,-8.8,1.5,16.8,103.08,100.5,83.75,100,0.444
"team",22200547,"MEM",1610612763,0.543,0.414,0.667,0.539,11.816,11.9,0.51,0.534,1,0.197,"Grizzlies","Memphis",240,116.2,116.8,103.3,108,12.9,8.8,2.08,16.9,103.08,100.5,83.75,101,0.556
"team",22200549,"DEN",1610612743,0.689,0.114,0.75,0.482,16.518,16.7,0.677,0.708,1,0.192,"Nuggets","Denver",240,119.5,120.6,109,111,10.6,9.6,1.82,23,102.4,101,84.17,102,0.541
"team",22200549,"BOS",1610612738,0.75,0.25,0.886,0.518,12.76,13,0.511,0.561,1,0.2,"Celtics","Boston",240,109,111,119.5,120.6,-10.6,-9.6,2.31,21.1,102.4,101,84.17,100,0.459
"team",22200550,"PHX",1610612756,0.647,0.222,0.762,0.458,8.595,9.3,0.448,0.461,1,0.2,"Suns","Phoenix",240,89.2,96.5,115.9,115.9,-26.7,-19.4,2.75,18.3,90.54,87,72.5,86,0.372
"team",22200550,"NYK",1610612752,0.722,0.238,0.778,0.542,9.091,9.1,0.574,0.6,1,0.2,"Knicks","New York",240,115.9,115.9,89.2,96.5,26.7,19.4,3.25,21.8,90.54,87,72.5,88,0.628
"team",22200556,"HOU",1610612745,0.553,0.208,0.8,0.51,10.335,10.4,0.518,0.559,1,0.2,"Rockets","Houston",240,109.5,110.4,115.7,115.6,-6.1,-5.2,2.1,16.7,96.36,96,80,96,0.459
"team",22200556,"DAL",1610612742,0.559,0.2,0.792,0.49,8.337,8.3,0.5,0.578,1,0.2,"Mavericks","Dallas",240,115.7,115.6,109.5,110.4,6.1,5.2,2.38,15.5,96.36,96,80,96,0.541
"team",22200559,"POR",1610612757,0.604,0.156,0.765,0.479,16.158,16.1,0.655,0.679,1,0.196,"Trail Blazers","Portland",240,121.2,120.5,94.6,96.4,26.6,24.2,1.61,19.8,111.72,111,92.5,112,0.663
"team",22200559,"DET",1610612765,0.471,0.235,0.844,0.521,18.743,19.1,0.451,0.53,1,0.2,"Pistons","Detroit",240,94.6,96.4,121.2,120.5,-26.6,-24.2,0.76,11.7,111.72,111,92.5,110,0.337
"team",22200560,"MIA",1610612748,0.564,0.292,0.902,0.573,11.633,11.6,0.529,0.576,1,0.201,"Heat","Miami",240,116.3,115.8,106.4,105.3,9.9,10.5,2,17.1,94.26,95,79.17,95,0.538
"team",22200560,"LAC",1610612746,0.655,0.098,0.708,0.427,15.964,15.8,0.522,0.61,1,0.2,"Clippers","LA",240,106.4,105.3,116.3,115.8,-9.9,-10.5,1.27,16.4,94.26,95,79.17,95,0.462
"team",22200558,"GSW",1610612744,0.63,0.366,0.793,0.558,14.895,15,0.525,0.543,1,0.201,"Warriors","Golden State",290,112.1,112.6,113,109.3,-0.9,3.3,1.79,18.4,104.41,105.93,88.28,127,0.477
"team",22200558,"ATL",1610612737,0.566,0.207,0.634,0.442,10.42,10.1,0.537,0.579,1,0.202,"Hawks","Atlanta",290,113,109.3,112.1,112.6,0.9,-3.3,2.31,18.2,104.41,105.93,88.28,129,0.523
"team",22200555,"SAS",1610612759,0.619,0.317,0.784,0.495,16.679,17,0.474,0.491,1,0.199,"Spurs","San Antonio",240,95.4,97.2,131.6,132.4,-36.2,-35.2,1.44,17.5,106.76,105.5,87.92,106,0.328
"team",22200555,"BKN",1610612751,0.534,0.216,0.683,0.505,12.311,12.4,0.683,0.698,1,0.197,"Nets","Brooklyn",240,131.6,132.4,95.4,97.2,36.2,35.2,2.38,21.6,106.76,105.5,87.92,105,0.672
"team",22200557,"MIN",1610612750,0.644,0.341,0.647,0.505,12.014,12.2,0.592,0.627,1,0.2,"Timberwolves","Minnesota",240,124.1,126.5,114.7,113.3,9.5,13.3,2.42,20.7,98.34,98,81.67,98,0.553
"team",22200557,"DEN",1610612743,0.643,0.353,0.659,0.495,15.496,15.3,0.522,0.556,1,0.197,"Nuggets","Denver",240,114.7,113.3,124.1,126.5,-9.5,-13.3,1.8,19,98.34,98,81.67,98,0.447
"team",22200552,"CLE",1610612739,0.563,0.269,0.765,0.515,9.191,9.3,0.609,0.648,1,0.197,"Cavaliers","Cleveland",265,133.3,134.3,120.8,122.9,12.5,11.3,2.7,18.1,99.51,98.26,81.89,108,0.521
"team",22200552,"CHI",1610612741,0.468,0.235,0.731,0.485,6.309,6.4,0.547,0.609,1,0.198,"Bulls","Chicago",265,120.8,122.9,133.3,134.3,-12.5,-11.3,3.14,15.8,99.51,98.26,81.89,109,0.479
"team",22200553,"TOR",1610612761,0.634,0.259,0.563,0.402,10.987,11.2,0.527,0.564,1,0.198,"Raptors","Toronto",240,113.9,116.3,119.1,123.2,-5.2,-6.9,2.36,18.8,101.28,98.5,82.08,98,0.444
"team",22200553,"IND",1610612754,0.533,0.438,0.741,0.598,12.69,13.1,0.538,0.584,1,0.198,"Pacers","Indiana",240,119.1,123.2,113.9,116.3,5.2,6.9,1.85,17,101.28,98.5,82.08,99,0.556
"team",22200551,"LAL",1610612747,0.578,0.222,0.807,0.523,13.369,13.6,0.538,0.57,1,0.196,"Lakers","Los Angeles",240,107.8,110,102.9,105.5,4.9,4.5,1.73,17.7,111.98,109.5,91.25,110,0.532
"team",22200551,"CHA",1610612766,0.571,0.193,0.778,0.477,12.527,12.8,0.511,0.544,1,0.199,"Hornets","Charlotte",240,102.9,105.5,107.8,110,-4.9,-4.5,1.71,16.7,111.98,109.5,91.25,109,0.468
"team",22200554,"PHI",1610612755,0.634,0.188,0.667,0.419,9.87,10.3,0.564,0.61,1,0.194,"76ers","Philadelphia",240,118.4,123.7,111.2,112.1,7.2,11.6,2.6,19.4,100.56,98,81.67,97,0.513
"team",22200554,"NOP",1610612740,0.619,0.333,0.813,0.581,17.034,17.2,0.565,0.598,1,0.2,"Pelicans","New Orleans",240,111.2,112.1,118.4,123.7,-7.2,-11.6,1.53,19.1,100.56,98,81.67,99,0.487
"team",22200562,"OKC",1610612760,0.534,0.341,0.74,0.553,11.64,12.1,0.694,0.697,1,0.197,"Thunder","Oklahoma City",240,134.3,140.2,108.7,110.4,25.6,29.8,2.38,20.4,109.66,106.5,88.75,107,0.603
"team",22200562,"BOS",1610612738,0.725,0.26,0.659,0.447,15.793,16,0.523,0.576,1,0.199,"Celtics","Boston",240,108.7,110.4,134.3,140.2,-25.6,-29.8,1.71,19.6,109.66,106.5,88.75,106,0.397
"team",22200561,"WAS",1610612764,0.643,0.309,0.654,0.477,9.697,9.8,0.474,0.527,1,0.202,"Wizards","Washington",240,109.6,110.8,117.7,120.6,-8.1,-9.8,2.7,18.7,103.8,102,85,102,0.464
"team",22200561,"MIL",1610612749,0.563,0.346,0.691,0.523,11.485,11.8,0.535,0.572,1,0.198,"Bucks","Milwaukee",240,117.7,120.6,109.6,110.8,8.1,9.8,2.25,18.4,103.8,102,85,102,0.536
"team",22200563,"UTA",1610612762,0.553,0.314,0.762,0.516,15.273,15.7,0.506,0.571,1,0.197,"Jazz","Utah",240,109.8,112.7,111.5,115.8,-1.7,-3.1,1.31,15.2,104.84,101.5,84.58,102,0.492
"team",22200563,"SAC",1610612758,0.5,0.238,0.686,0.484,17.156,17.8,0.587,0.623,1,0.195,"Kings","Sacramento",240,111.5,115.8,109.8,112.7,1.7,3.1,1.28,17,104.84,101.5,84.58,101,0.508
"team",22200570,"CHI",1610612741,0.488,0.205,0.882,0.589,16.228,16,0.58,0.645,1,0.197,"Bulls","Chicago",240,115.5,114.2,105.4,106.7,10.1,7.5,1.24,15.9,105.5,105.5,87.92,106,0.568
"team",22200570,"BKN",1610612751,0.571,0.118,0.795,0.411,10.354,10.5,0.527,0.559,1,0.196,"Nets","Brooklyn",240,105.4,106.7,115.5,114.2,-10.1,-7.5,2.18,17.7,105.5,105.5,87.92,105,0.432
"team",22200569,"TOR",1610612761,0.579,0.259,0.684,0.435,7.513,7.8,0.366,0.405,1,0.199,"Raptors","Toronto",265,84.3,87.8,89.5,90.4,-5.2,-2.6,2.44,14.1,106.87,104.15,86.79,115,0.408
"team",22200569,"MIL",1610612749,0.743,0.316,0.741,0.565,24.096,24.3,0.472,0.514,1,0.195,"Bucks","Milwaukee",265,89.5,90.4,84.3,87.8,5.2,2.6,0.93,16.8,106.87,104.15,86.79,115,0.592
"team",22200572,"NOP",1610612740,0.61,0.36,0.717,0.544,14.934,15.3,0.539,0.592,1,0.198,"Pelicans","New Orleans",240,118.5,121.4,107.1,109.1,11.4,12.3,1.67,17.8,100.66,98.5,82.08,98,0.556
"team",22200572,"HOU",1610612745,0.641,0.283,0.64,0.456,12.887,13.1,0.511,0.541,1,0.197,"Rockets","Houston",240,107.1,109.1,118.5,121.4,-11.4,-12.3,1.92,18.1,100.66,98.5,82.08,99,0.444
"team",22200568,"SAS",1610612759,0.61,0.222,0.585,0.418,16.759,16.8,0.567,0.61,1,0.194,"Spurs","San Antonio",240,112.4,112.9,111,115.8,1.4,-3,1.47,18.5,103.44,101,84.17,101,0.505
"team",22200568,"NYK",1610612752,0.356,0.415,0.778,0.582,13.278,13.9,0.532,0.555,1,0.198,"Knicks","New York",240,111,115.8,112.4,112.9,-1.4,3,1.14,11.8,103.44,101,84.17,101,0.495
"team",22200575,"SAC",1610612758,0.634,0.229,0.78,0.483,10.904,10.8,0.523,0.586,1,0.198,"Kings","Sacramento",240,116,114.7,116.9,117.6,-0.9,-2.9,2.36,19,101.78,102,85,102,0.493
"team",22200575,"ATL",1610612737,0.467,0.22,0.771,0.517,15.582,15.7,0.595,0.64,1,0.197,"Hawks","Atlanta",240,116.9,117.6,116,114.7,0.9,2.9,1.31,16.1,101.78,102,85,102,0.507
"team",22200567,"PHI",1610612755,0.5,0.327,0.647,0.485,10.508,10.5,0.561,0.599,1,0.197,"76ers","Philadelphia",265,123.2,122.9,118.4,120,4.9,2.9,2.18,16.8,95.6,95.09,79.25,105,0.487
"team",22200567,"IND",1610612754,0.689,0.353,0.673,0.515,12.213,12.4,0.542,0.592,1,0.201,"Pacers","Indiana",265,118.4,120,123.2,122.9,-4.9,-2.9,2.38,20.6,95.6,95.09,79.25,105,0.513
"team",22200566,"ORL",1610612753,0.619,0.357,0.722,0.563,16.858,17.2,0.599,0.651,1,0.199,"Magic","Orlando",240,125,127.3,112,115,12.9,12.3,1.53,18.6,101.74,99.5,82.92,99,0.57
"team",22200566,"OKC",1610612760,0.639,0.278,0.643,0.438,8.769,9,0.489,0.56,1,0.201,"Thunder","Oklahoma City",240,112,115,125,127.3,-12.9,-12.3,2.56,17.1,101.74,99.5,82.92,100,0.43
"team",22200565,"PHX",1610612756,0.75,0.212,0.804,0.505,15.638,16,0.457,0.495,1,0.198,"Suns","Phoenix",240,91.7,93.6,94.6,95.7,-2.9,-2.1,1.6,18.8,95.52,94,78.33,94,0.513
"team",22200565,"CLE",1610612739,0.5,0.196,0.788,0.495,15.77,16,0.461,0.517,1,0.198,"Cavaliers","Cleveland",240,94.6,95.7,91.7,93.6,2.9,2.1,1,12.8,95.52,94,78.33,94,0.487
"team",22200564,"MEM",1610612763,0.596,0.314,0.828,0.587,12.359,13,0.548,0.594,1,0.195,"Grizzlies","Memphis",240,115.6,121.3,100.4,100,15.2,21.3,2,18.4,109.92,107.5,89.58,108,0.607
"team",22200564,"CHA",1610612766,0.658,0.172,0.686,0.413,11.261,11.2,0.463,0.512,1,0.199,"Hornets","Charlotte",240,100.4,100,115.6,121.3,-15.2,-21.3,2.08,17.7,109.92,107.5,89.58,107,0.393
"team",22200573,"GSW",1610612744,0.689,0.238,0.714,0.495,14.199,14,0.603,0.636,1,0.197,"Warriors","Golden State",240,120.7,119,120.6,124.5,0,-5.5,2.21,22.4,99.86,99,82.5,100,0.484
"team",22200573,"DET",1610612765,0.644,0.286,0.762,0.505,9.889,10.2,0.576,0.597,1,0.194,"Pistons","Detroit",240,120.6,124.5,120.7,119,0,5.5,2.9,20.5,99.86,99,82.5,98,0.516
"team",22200574,"MIA",1610612748,0.558,0.345,0.721,0.51,12.592,13.1,0.495,0.523,1,0.198,"Heat","Miami",240,105.6,110.1,109.6,113.1,-4,-3,1.85,17,102.72,99,82.5,99,0.472
"team",22200574,"LAL",1610612747,0.5,0.279,0.655,0.49,16.634,17.2,0.543,0.594,1,0.198,"Lakers","Los Angeles",240,109.6,113.1,105.6,110.1,4,3,1.18,15.2,102.72,99,82.5,99,0.528
"team",22200571,"POR",1610612757,0.545,0.362,0.667,0.506,18.094,18.9,0.5,0.567,1,0.196,"Trail Blazers","Portland",240,106.6,111.6,114.3,117.7,-7.8,-6.1,1,13.9,99.16,95.5,79.58,95,0.44
"team",22200571,"MIN",1610612750,0.641,0.333,0.638,0.494,15.176,15.6,0.572,0.615,1,0.2,"Timberwolves","Minnesota",240,114.3,117.7,106.6,111.6,7.8,6.1,1.67,19,99.16,95.5,79.58,96,0.56
"team",22200578,"UTA",1610612762,0.717,0.213,0.673,0.461,7.902,7.8,0.597,0.641,1,0.2,"Jazz","Utah",240,129.4,128.4,109.2,111.8,20.2,16.7,4.13,23,102.84,102,85,102,0.612
"team",22200578,"HOU",1610612745,0.5,0.327,0.787,0.539,14.362,14.7,0.495,0.551,1,0.198,"Rockets","Houston",240,109.2,111.8,129.4,128.4,-20.2,-16.7,1.27,13.8,102.84,102,85,102,0.388
"team",22200577,"DAL",1610612742,0.441,0.241,0.756,0.466,10.891,11.2,0.417,0.47,1,0.196,"Mavericks","Dallas",240,94.1,96.9,125.7,126.5,-31.7,-29.6,1.36,11.8,99.82,98,81.67,98,0.321
